API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
Rimedia - Paraphraser,https://rapidapi.com/writing-apis-writing-apis-default/api/rimedia-paraphraser/,rimedia-paraphraser.p.rapidapi.com,POST:Rimedia - Paraphraser,"Rimedia - Rewriter, Refraser, Paraphraser, Text Changer (multiLanguage)",,[{}],[{}]
Paraphraser,https://rapidapi.com/vidanov-PTkl1skiJB3/api/paraphraser1/,paraphraser1.p.rapidapi.com,POST:rephrase Rest API,"The easiest API to use and consume. Just send your text, the Paraphraser AI will do the language recognition and create modifications for your text.",,[{}],[{}]
Grammar Genius,https://rapidapi.com/genius-tools-genius-tools-default/api/grammar-genius/,grammar-genius.p.rapidapi.com,POST:Grammar Check,Fix any grammar mistakes in your text.,,[{}],[{}]
Article summarizer,https://rapidapi.com/mbavazijoshua-FBlK2-OZK5X/api/article-summarizer/,article-summarizer.p.rapidapi.com,GET:article,get article summary throught url,,"[{'参数名': ['url', 'lang'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
Google Audio Output Service,https://rapidapi.com/fiberbase2/api/google-audio-output-service/,google-audio-output-service.p.rapidapi.com,POST:Convert,Convert Krutidev to Mangal,,[{}],[{}]
Profanity Filter,https://rapidapi.com/bw-api-bw-api-default/api/profanity-filter/,profanity-filter.p.rapidapi.com,GET:Read Text,Allows you to detect and filter out profanity / offensive form a given text. It is only available for English words. You can also censor out words in text content.,,[{}],"[{'参数名': ['range', 'r', 'add'], '参数类型': ['ENUM', 'STRING', 'STRING'], '参数注意事项': [""You can use the optional range parameter to set the level of filtering range. Default: 'low'\n'low' : mild database\n'mid' : includes all database words in 'low' database but does not include all 'high' database of words\n'high': strict large database words which also includes 'low' and 'mid' database"", 'Censor replacement string - You can use the optional r parameter to get output of censor words in word_filtered response data. Must be a valid punctuation. MAX_LENGTH <= 1 character', 'You can use the optional add parameter with a comma separated list of words to be added to the selected range profanity list. Accepts [ 2 .. 250 ] characters in length).\nThe add parameter is case-insensitive, so the case of you entry is not important.']}]"
Text Moderator,https://rapidapi.com/despam/api/text-moderator/,text-moderator.p.rapidapi.com,POST:Text Moderation,text moderation endpoint,,[{}],[{}]
Multilingual Sentiment Classifier,https://rapidapi.com/berlinai/api/multilingual-sentiment-classifier/,multilingual-sentiment-classifier.p.rapidapi.com,POST:sentiment_classification_v2_ml_sentiment_class__post,Main endpoint,ml,[{}],[{}]
NSFW Text Dection,https://rapidapi.com/fletcherrippon/api/nsfw-text-dection/,nsfw-text-dection.p.rapidapi.com,GET:read_root__get,,,[{}],[{}]
NSFW Text Dection,https://rapidapi.com/fletcherrippon/api/nsfw-text-dection/,nsfw-text-dection.p.rapidapi.com,POST:predict_predict_nsfw_post,,predict-nsfw,[{}],[{}]
Word Generator,https://rapidapi.com/afilummer/api/word-generator2/,word-generator2.p.rapidapi.com,GET:Word by Count and Length,This API likely combines the functionality of generating words by both length and count. You can request words that meet specific length criteria and receive a specified number of such words. This can be useful in scenarios where you need a combination of length-constrained an...,,"[{'参数名': ['count', 'length'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
Word Generator,https://rapidapi.com/afilummer/api/word-generator2/,word-generator2.p.rapidapi.com,GET:Words by Count,"This API generate a specified number of words. For example, if you need 10 words, the API will return a list of 10 words. It can be helpful in scenarios where you require a certain quantity of words, such as content generation or data seeding.",,"[{'参数名': ['count'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Word Generator,https://rapidapi.com/afilummer/api/word-generator2/,word-generator2.p.rapidapi.com,GET:Word by Length,"This API allow you to generate words of a specified length. For instance, if you request words with a length of 5 characters, the API will provide words that match that criteria. This can be useful for word puzzles or generating words for specific constraints.",,"[{'参数名': ['length'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Word Generator,https://rapidapi.com/afilummer/api/word-generator2/,word-generator2.p.rapidapi.com,GET:Word Meaning,"This API provide the meaning or definition of a given word. It can be handy in educational or language-related applications, where users want to learn the meaning of specific words.",,"[{'参数名': ['meaning'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Word Generator,https://rapidapi.com/afilummer/api/word-generator2/,word-generator2.p.rapidapi.com,GET:Random Word,"This API generates a single random word without any specific criteria. It can be useful in applications like word games, creative writing prompts, or any scenario where you need a random word.",,[{}],[{}]
Text Language by API-Ninjas,https://rapidapi.com/apininjas/api/text-language-by-api-ninjas/,text-language-by-api-ninjas.p.rapidapi.com,GET:/v1/textlanguage,API Ninjas Text Language API endpoint,,"[{'参数名': ['text'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Comprehendo,https://rapidapi.com/knowledgator-knowledgator-default/api/comprehendo/,comprehendo.p.rapidapi.com,POST:ml-zero-nli,predict entry point,,[{}],[{}]
PAN Card OCR,https://rapidapi.com/idfy-idfy-default/api/pan-card-ocr1/,pan-card-ocr1.p.rapidapi.com,POST:PAN Card OCR,Extracts data from PAN Cards instantly and accurately.,,[{}],[{}]
PAN Card OCR,https://rapidapi.com/idfy-idfy-default/api/pan-card-ocr1/,pan-card-ocr1.p.rapidapi.com,GET:Get Task,"To get the response of the API request when used in asynchronous mode, you can use either of the following methods:",,"[{'参数名': ['request_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
PDF To Text Extract,https://rapidapi.com/micaelbh/api/pdf-to-text-extract/,pdf-to-text-extract.p.rapidapi.com,POST:post,"To extract text from a pdf file, use the following parameters:",,[{}],[{}]
Text Analysis,https://rapidapi.com/ai-box-ai-box-default/api/text-analysis10/,text-analysis10.p.rapidapi.com,POST:Text Analysis,"Inspects the given text and identifies the keywords of entities, nouns and verbs.",,[{}],[{}]
PDF to OCR,https://rapidapi.com/globalw/api/pdf-to-ocr/,pdf-to-ocr.p.rapidapi.com,POST:process-pdf,Submit a pdf file in base64 format to the endpoint. The file will be processes as soon a worker is free.,process-pdf,[{}],[{}]
PDF to OCR,https://rapidapi.com/globalw/api/pdf-to-ocr/,pdf-to-ocr.p.rapidapi.com,POST:request results of uuid,"After submission with POST /process-pdf a uuid is returned. This uuid is used to retrieve the result. If a result is available, the response contains the base64 string with a PDF/A with text-layer.",ocr-pdf,[{}],[{}]
IAB Taxonomy Text Classification,https://rapidapi.com/ibmbpmtips/api/iab-taxonomy-text-classification/,iab-taxonomy-text-classification.p.rapidapi.com,GET:Classify,takes one input text and returns the confidence score and IAB classification/categorization,,"[{'参数名': ['text'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
What's Language,https://rapidapi.com/phinguyen/api/whats-language/,whats-language.p.rapidapi.com,GET:LanguageDetection,Detect the language of a given text and return the detected language code,,"[{'参数名': ['text'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
EmoDex Emotions Analysis,https://rapidapi.com/KarstenT/api/emodex-emotions-analysis/,emodex-emotions-analysis.p.rapidapi.com,POST:Emotion analysis,Emotion analysis test,,[{}],[{}]
test translator,https://rapidapi.com/littlesun123/api/test-translator1/,test-translator1.p.rapidapi.com,GET:Language List,List of all languages,,[{}],[{}]
test translator,https://rapidapi.com/littlesun123/api/test-translator1/,test-translator1.p.rapidapi.com,GET:text translation,Translate the text content into the specified language,,"[{'参数名': ['q', 'from', 'to'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['Content that needs to be translated (UTF-8 encoding)\nTo ensure translation quality, please limit the length of a single request to no more than 6000 bytes (approximately 2000 input parameters for Chinese characters)', 'Translation Source Language，Can be set to auto or specify a language,such as (zh,en)', 'target language，Cannot be set to auto\nList of Common Languages：\nautomatic detection【auto】\nChinese [zh], English [en], Cantonese [yue], Classical Chinese [wyw], Japanese [jp]\nKorean [kor], French [fra], Spanish [spa], Thai [th], Arabic [ara]\nRussian [ru], Portuguese [pt], German [de], Italian [it], Greek [el],\nDutch [nl], Polish [pl], Bulgarian [bull], Estonian [est], Danish [dan]\nFinnish [fin], Czech [cs], Romanian [rom], Slovenian [slo], Swedish [swe],\nHungarian [hu], Traditional Chinese [cht], Vietnamese [vie]\nMORE:\nIf you need to obtain a list of all languages, please call the language list API']}]",[{}]
Job and Resume Matching For HR Management Systems,https://rapidapi.com/mouse-at-work-mouse-at-work-default/api/job-and-resume-matching-for-hr-management-systems/,job-and-resume-matching-for-hr-management-systems.p.rapidapi.com,POST:Job Opening Analyser,Analyse job openings in order to extract all relevant information needed to structure the job or to match candidates.,,[{}],[{}]
Job and Resume Matching For HR Management Systems,https://rapidapi.com/mouse-at-work-mouse-at-work-default/api/job-and-resume-matching-for-hr-management-systems/,job-and-resume-matching-for-hr-management-systems.p.rapidapi.com,POST:Resume Analyser,Analyse resumes in order to extract all relevant information needed to structure them or to match candidates with jobs.,,[{}],[{}]
Job and Resume Matching For HR Management Systems,https://rapidapi.com/mouse-at-work-mouse-at-work-default/api/job-and-resume-matching-for-hr-management-systems/,job-and-resume-matching-for-hr-management-systems.p.rapidapi.com,POST:Job Similarity Matcher,Find the best candidates that match a job opening.,,[{}],[{}]
Job and Resume Matching For HR Management Systems,https://rapidapi.com/mouse-at-work-mouse-at-work-default/api/job-and-resume-matching-for-hr-management-systems/,job-and-resume-matching-for-hr-management-systems.p.rapidapi.com,POST:Employee Feedback Analyzer,"Analyses, employee comments in order to detect the sentiment and the category of the comment.",,[{}],[{}]
Job and Resume Matching For HR Management Systems,https://rapidapi.com/mouse-at-work-mouse-at-work-default/api/job-and-resume-matching-for-hr-management-systems/,job-and-resume-matching-for-hr-management-systems.p.rapidapi.com,POST:Most Required Technical Skills For Job,Extract the most required technical skills for jobs,,[{}],[{}]
Job and Resume Matching For HR Management Systems,https://rapidapi.com/mouse-at-work-mouse-at-work-default/api/job-and-resume-matching-for-hr-management-systems/,job-and-resume-matching-for-hr-management-systems.p.rapidapi.com,POST:Most Required Soft Skills For Job,Extract the most required soft skills for jobs,,[{}],[{}]
Job and Resume Matching For HR Management Systems,https://rapidapi.com/mouse-at-work-mouse-at-work-default/api/job-and-resume-matching-for-hr-management-systems/,job-and-resume-matching-for-hr-management-systems.p.rapidapi.com,POST:Most Required Diplomas For Job,Extract the most required diplomas for jobs,,[{}],[{}]
Job and Resume Matching For HR Management Systems,https://rapidapi.com/mouse-at-work-mouse-at-work-default/api/job-and-resume-matching-for-hr-management-systems/,job-and-resume-matching-for-hr-management-systems.p.rapidapi.com,POST:Language Detector,Detect the language of the text,,[{}],[{}]
Job and Resume Matching For HR Management Systems,https://rapidapi.com/mouse-at-work-mouse-at-work-default/api/job-and-resume-matching-for-hr-management-systems/,job-and-resume-matching-for-hr-management-systems.p.rapidapi.com,POST:Tokenizer,Split the text into tokens,,[{}],[{}]
Job and Resume Matching For HR Management Systems,https://rapidapi.com/mouse-at-work-mouse-at-work-default/api/job-and-resume-matching-for-hr-management-systems/,job-and-resume-matching-for-hr-management-systems.p.rapidapi.com,POST:Lemmatizer,Lemmatize the text,,[{}],[{}]
Job and Resume Matching For HR Management Systems,https://rapidapi.com/mouse-at-work-mouse-at-work-default/api/job-and-resume-matching-for-hr-management-systems/,job-and-resume-matching-for-hr-management-systems.p.rapidapi.com,POST:Resume Similarity Matcher,Find the best job openings that match a candidate.,,[{}],[{}]
Job and Resume Matching For HR Management Systems,https://rapidapi.com/mouse-at-work-mouse-at-work-default/api/job-and-resume-matching-for-hr-management-systems/,job-and-resume-matching-for-hr-management-systems.p.rapidapi.com,POST:Frequency Counter,Count the frequency of words in the text.,,[{}],[{}]
gruite,https://rapidapi.com/sunny.nitie14/api/gruite/,gruite.p.rapidapi.com,GET:Synonym,Synonyms of the word,,"[{'参数名': ['language', 'word'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['language of the word', 'word']}]",[{}]
gruite,https://rapidapi.com/sunny.nitie14/api/gruite/,gruite.p.rapidapi.com,GET:Meanings,Meaning of the word,,"[{'参数名': ['language', 'word'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['language of the word', 'word']}]",[{}]
Profanity Cleaner (Bad Word Filter),https://rapidapi.com/MrPicasso/api/profanity-cleaner-bad-word-filter/,profanity-cleaner-bad-word-filter.p.rapidapi.com,POST:Profanity,This endpoint takes your text in a JSON body and tries to detect profanities which are masked by asterisk (*) characters by default. You can pass other mask characters if needed.,,[{}],[{}]
Sentiment Analysis,https://rapidapi.com/ayfie-ayfie-default/api/sentiment-analysis40/,sentiment-analysis40.p.rapidapi.com,POST:sentiment_prediction,Infer/Predict the sentiment of a provided text (range from negative to positive).,api,[{}],[{}]
Named Entity Extraction,https://rapidapi.com/ayfie-ayfie-default/api/named-entity-extraction1/,named-entity-extraction1.p.rapidapi.com,POST:named_entity_extraction,Extract entities from the provided text.,api,[{}],[{}]
👋 Onboarding Project,https://rapidapi.com/akashsin6284/api/onboarding-project9025/,onboarding-project9025.p.rapidapi.com,GET:Get Products,,Catalog,"[{'参数名': ['limit', 'skip'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['', '']}]",[{}]
👋 Onboarding Project,https://rapidapi.com/akashsin6284/api/onboarding-project9025/,onboarding-project9025.p.rapidapi.com,POST:Create Product,,Catalog,[{}],[{}]
👋 Onboarding Project,https://rapidapi.com/akashsin6284/api/onboarding-project9025/,onboarding-project9025.p.rapidapi.com,DELETE:Delete Product,,Catalog,"[{'参数名': ['id'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]",[{}]
👋 Onboarding Project,https://rapidapi.com/akashsin6284/api/onboarding-project9025/,onboarding-project9025.p.rapidapi.com,GET:Get Categories,,Catalog,[{}],[{}]
👋 Onboarding Project,https://rapidapi.com/akashsin6284/api/onboarding-project9025/,onboarding-project9025.p.rapidapi.com,GET:Get Products in Category,,Catalog,"[{'参数名': ['skip', 'category', 'limit'], '参数类型': ['NUMBER', 'STRING', 'NUMBER'], '参数注意事项': ['', '', '']}]",[{}]
👋 Onboarding Project,https://rapidapi.com/akashsin6284/api/onboarding-project9025/,onboarding-project9025.p.rapidapi.com,GET:Get Product,,Catalog,"[{'参数名': ['id'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]",[{}]
👋 Onboarding Project,https://rapidapi.com/akashsin6284/api/onboarding-project9025/,onboarding-project9025.p.rapidapi.com,GET:Get Order,,Order,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
👋 Onboarding Project,https://rapidapi.com/akashsin6284/api/onboarding-project9025/,onboarding-project9025.p.rapidapi.com,POST:Add to Order,,Order,[{}],[{}]
👋 Onboarding Project,https://rapidapi.com/akashsin6284/api/onboarding-project9025/,onboarding-project9025.p.rapidapi.com,POST:Place Order,,Order,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
👋 Onboarding Project,https://rapidapi.com/akashsin6284/api/onboarding-project9025/,onboarding-project9025.p.rapidapi.com,DELETE:Delete from Order,,Order,"[{'参数名': ['id', 'productId'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['', '']}]",[{}]
👋 Onboarding Project,https://rapidapi.com/akashsin6284/api/onboarding-project9025/,onboarding-project9025.p.rapidapi.com,POST:Create Order,,Order,[{}],[{}]
👋 Onboarding Project,https://rapidapi.com/akashsin6284/api/onboarding-project9025/,onboarding-project9025.p.rapidapi.com,GET:Get User Orders,,Order,[{}],[{}]
👋 Onboarding Project,https://rapidapi.com/akashsin6284/api/onboarding-project9025/,onboarding-project9025.p.rapidapi.com,DELETE:Cancel Order,,Order,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
👋 Onboarding Project,https://rapidapi.com/akashsin6284/api/onboarding-project9025/,onboarding-project9025.p.rapidapi.com,GET:Me,,Authentication,[{}],[{}]
👋 Onboarding Project,https://rapidapi.com/akashsin6284/api/onboarding-project9025/,onboarding-project9025.p.rapidapi.com,POST:Login,,Authentication,[{}],[{}]
👋 Onboarding Project,https://rapidapi.com/akashsin6284/api/onboarding-project9025/,onboarding-project9025.p.rapidapi.com,POST:Create User (Sign Up),,Authentication,[{}],[{}]
Address Utility,https://rapidapi.com/airev-inc-airev-inc-default/api/address-utility/,address-utility.p.rapidapi.com,POST:correct_address_v1_addresses_correct_post,"リクエストで受け付けた住所情報（郵便番号、都道府県、市区町村、丁目番地等）の整合性があるかを検査する。
整合性がない場合は郵便番号を起点にして修正した結果も返す。",addresses,[{}],[{}]
Address Utility,https://rapidapi.com/airev-inc-airev-inc-default/api/address-utility/,address-utility.p.rapidapi.com,POST:parse_address_v1_addresses_parse_post,リクエストで受け付けた住所の文字列を、都道府県、市区町村、丁目などに分解する。,addresses,[{}],[{}]
HTML to Gemtext or Markdown,https://rapidapi.com/rimuatkinson/api/html-to-gemtext-or-markdown/,html-to-gemtext-or-markdown.p.rapidapi.com,POST:html2md,Put the HTML to be converted in 'html' and see https://pypi.org/project/markdownify/ for details about the meaning of the other options.,html2md,[{}],[{}]
HTML to Gemtext or Markdown,https://rapidapi.com/rimuatkinson/api/html-to-gemtext-or-markdown/,html-to-gemtext-or-markdown.p.rapidapi.com,POST:md2gmi,Convert Markdown to Gemtext. See https://pypi.org/project/md2gemini/ for options to control how the Gemtext is generated.,md2gmi,[{}],[{}]
HTML to Gemtext or Markdown,https://rapidapi.com/rimuatkinson/api/html-to-gemtext-or-markdown/,html-to-gemtext-or-markdown.p.rapidapi.com,POST:html2gmi,"Convert the supplied HTML into Gemtext, via Markdown as an intermediate step.",html2gmi,[{}],[{}]
NLP-MicroSaaS,https://rapidapi.com/MeiyappanKannappa/api/nlp-microsaas/,nlp-microsaas.p.rapidapi.com,POST:detectEmotion,,default,[{}],[{}]
Neuronet NLP,https://rapidapi.com/ramil.gadirov/api/neuronet-nlp/,neuronet-nlp.p.rapidapi.com,GET:main,Enter a single sentence.,,"[{'参数名': ['text'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Multi-lingual Sentiment Analysis,https://rapidapi.com/cacing/api/multi-lingual-sentiment-analysis/,multi-lingual-sentiment-analysis.p.rapidapi.com,GET:Sentiment Analysis,"Multi-lingual Sentiment Analysis parameter {lang} is optional, we can detect the language but you can define it for better result and accurate",,[{}],"[{'参数名': ['lang'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Google's BERT Sentiment Analysis,https://rapidapi.com/cacing/api/googles-bert-sentiment-analysis/,googles-bert-sentiment-analysis.p.rapidapi.com,GET:Sentiment Analysis,"Multi-lingual Sentiment Analysis parameter {lang} is optional, we can detect the language but you can define it for better result and accurate",,[{}],"[{'参数名': ['lang'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Mad-Libs-Diceware,https://rapidapi.com/InputBlackBoxOutput/api/mad-libs-diceware/,mad-libs-diceware.p.rapidapi.com,GET:/,Redirected to /madlibs-diceware,,[{}],[{}]
Mad-Libs-Diceware,https://rapidapi.com/InputBlackBoxOutput/api/mad-libs-diceware/,mad-libs-diceware.p.rapidapi.com,GET:/madlibs-diceware,Generate password using madlibs diceware,madlibs-diceware,[{}],[{}]
Mad-Libs-Diceware,https://rapidapi.com/InputBlackBoxOutput/api/mad-libs-diceware/,mad-libs-diceware.p.rapidapi.com,GET:/madlibs-wordlist,Get the wordlist used by madlibs diceware in JSON format,madlibs-wordlist,[{}],[{}]
Mad-Libs-Diceware,https://rapidapi.com/InputBlackBoxOutput/api/mad-libs-diceware/,mad-libs-diceware.p.rapidapi.com,GET:/eff-wordlist,Get the wordlist used by plain diceware in JSON format,eff-wordlist,[{}],[{}]
SpamPatrol,https://rapidapi.com/spampatrol/api/spampatrol/,spampatrol.p.rapidapi.com,POST:Analyze,Performs content analysis and returns a spam score.,,[{}],[{}]
Date Identifier,https://rapidapi.com/eventstudytools-default/api/date-identifier/,date-identifier.p.rapidapi.com,POST:Get dates,Get dates from text,,[{}],[{}]
Ai Powered Content Moderator,https://rapidapi.com/dev.nico/api/ai-powered-content-moderator/,ai-powered-content-moderator.p.rapidapi.com,POST:Text Moderation,Text Content Moderator,,[{}],[{}]
Text Readability,https://rapidapi.com/translated/api/text-readability/,translated-text-readability-v1.p.rapidapi.com,POST:analyze,Analyze the readability of the text for a given language,,[{}],[{}]
CrystalFeel API,https://rapidapi.com/atechpartner-atechpartner-default/api/crystalfeel-api/,crystalfeel-api.p.rapidapi.com,POST:crystal_lace,"Sarcasm Detect Score - Unravel the complexity of humor, enrich conversations, and make sense of social interactions like never before!",,[{}],[{}]
CrystalFeel API,https://rapidapi.com/atechpartner-atechpartner-default/api/crystalfeel-api/,crystalfeel-api.p.rapidapi.com,POST:crystal_feel,crystal_feel,,[{}],[{}]
Philippines Passport OCR,https://rapidapi.com/idfy-idfy-default/api/philippines-passport-ocr/,philippines-passport-ocr.p.rapidapi.com,GET:GET Call,Used to fetch api result using the request id received in responses.,,"[{'参数名': ['request_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Philippines Passport OCR,https://rapidapi.com/idfy-idfy-default/api/philippines-passport-ocr/,philippines-passport-ocr.p.rapidapi.com,POST:Philippines Passport OCR,IDfy’s Passport OCR API allows you to onboard your customers with speed and precision.,,[{}],[{}]
Extract Table - DocumentDev,https://rapidapi.com/documentdev/api/extract-table-documentdev/,extract-table-documentdev.p.rapidapi.com,POST:ExtractTable,"This endpoint accepts a pdf file as a binary payload and returns a JSON containing all tables found within the PDF. By default only the first page is processed. If you would like to process multiple pages pass the ""Pages"" header to indicate how many.",,[{}],[{}]
safe-text,https://rapidapi.com/bacloud14/api/safe-text/,safe-text.p.rapidapi.com,GET:Clean text,This is Safe-Text main API.,,"[{'参数名': ['text', 'models'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
safe-text,https://rapidapi.com/bacloud14/api/safe-text/,safe-text.p.rapidapi.com,GET:Serve health,"Get server status from every once in a while. This way you don't pay for a dead endpoint :)
You parse results to can check:",,[{}],[{}]
Big Five Personality Test,https://rapidapi.com/yassinezaza20/api/big-five-personality-test/,big-five-personality-test.p.rapidapi.com,POST:Submit Big Five Personality Test Results,This route is Will give you your results based on submitted data,,[{}],[{}]
Big Five Personality Test,https://rapidapi.com/yassinezaza20/api/big-five-personality-test/,big-five-personality-test.p.rapidapi.com,GET:Get Big Five Personality Test Questionnaire,getting Big Five Personality Test Questionnaire,,[{}],[{}]
Philippines Driving License OCR,https://rapidapi.com/idfy-idfy-default/api/philippines-driving-license-ocr/,philippines-driving-license-ocr.p.rapidapi.com,GET:GET Call,Used to fetch api result using the request id received in responses.,,"[{'参数名': ['request_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Philippines Driving License OCR,https://rapidapi.com/idfy-idfy-default/api/philippines-driving-license-ocr/,philippines-driving-license-ocr.p.rapidapi.com,POST:Philippines Driving License OCR,IDfy’s Philippines Driving License OCR API allows you to onboard your customers with speed and precision.,,[{}],[{}]
Philippines Voter Card OCR,https://rapidapi.com/idfy-idfy-default/api/philippines-voter-card-ocr/,philippines-voter-card-ocr.p.rapidapi.com,GET:GET Call,Used to fetch api result using the request id received in responses.,,"[{'参数名': ['request_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Philippines Voter Card OCR,https://rapidapi.com/idfy-idfy-default/api/philippines-voter-card-ocr/,philippines-voter-card-ocr.p.rapidapi.com,POST:Philippines Voter Card OCR,IDfy’s Philippines Voter Card OCR API allows you to onboard your customers with speed and precision.,,[{}],[{}]
"Words Definitions, Dictionary And Data API",https://rapidapi.com/pk-ai-pk-ai-default/api/words-definitions-dictionary-and-data-api/,words-definitions-dictionary-and-data-api.p.rapidapi.com,GET:Word Definations,Word Definations,,"[{'参数名': ['word'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Rewriter Paraphraser,https://rapidapi.com/nlp-hub-nlp-hub-default/api/rewriter-paraphraser1/,rewriter-paraphraser1.p.rapidapi.com,POST:Rewrite/Paraphrase,Endpoint used for rewriting text.,,[{}],[{}]
YouTube Subtitles,https://rapidapi.com/ppradeepkumar1412/api/youtube-subtitles3/,youtube-subtitles3.p.rapidapi.com,GET:Get Subtiles- JSON format,Give the link of any YouTube video which has captions. It will return the subtitles in JSON format.,,[{}],"[{'参数名': ['url'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Text Entities API,https://rapidapi.com/jjespinozala/api/text-entities-api/,text-entities-api.p.rapidapi.com,POST:text-entities,"Returns entities from text such as locations, organizations, brand names, titles, quantities, people, and much more.",,[{}],[{}]
News2Events,https://rapidapi.com/knowledgator-knowledgator-default/api/news2events/,news2events.p.rapidapi.com,POST:classify,Document classification tool,,[{}],[{}]
Disposeable And Temporary Email Validator And Checker,https://rapidapi.com/pk-ai-pk-ai-default/api/disposeable-and-temporary-email-validator-and-checker/,disposeable-and-temporary-email-validator-and-checker.p.rapidapi.com,GET:Validate Email Bulk,Validate Email addresses in bulk with accurate data.,,"[{'参数名': ['email'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Disposeable And Temporary Email Validator And Checker,https://rapidapi.com/pk-ai-pk-ai-default/api/disposeable-and-temporary-email-validator-and-checker/,disposeable-and-temporary-email-validator-and-checker.p.rapidapi.com,GET:Email Validation,Validate the single email address and get its all data about the temporrayness etc.,,"[{'参数名': ['email'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Text Keyword Extractor,https://rapidapi.com/Shubham067/api/text-keyword-extractor/,text-keyword-extractor.p.rapidapi.com,POST:Keyword Extractor,It extracts important keywords in a sentence and also provides their entity types.,,[{}],[{}]
Word Clustering Service,https://rapidapi.com/renetatua/api/word-clustering-service/,word-clustering-service.p.rapidapi.com,POST:clusterKeywords,"By using the clusterKeywords endpoint, users can detect clusters within a list that they submit to the API. The API will return the original list along with a corresponding cluster name assigned to each element of the list.",,[{}],[{}]
Word Clustering Service,https://rapidapi.com/renetatua/api/word-clustering-service/,word-clustering-service.p.rapidapi.com,POST:highlightDuplicates,"The highlightDuplicates endpoint allows users to identify duplicate keywords within a submitted list. The API returns a list of the identified duplicates to the user, highlighting any redundant or repeated information in the original data set.",,[{}],[{}]
Language Detection,https://rapidapi.com/bpt22/api/language-detection20/,language-detection20.p.rapidapi.com,POST:Language Detection,Language Detection,,[{}],[{}]
Youtube Comments Sentiment Analysis,https://rapidapi.com/ravenapi/api/youtube-comments-sentiment-analysis/,youtube-comments-sentiment-analysis.p.rapidapi.com,GET:Analyse sentiment from youtube comments,This endpoint will return a JSON with:,,"[{'参数名': ['lang', 'video'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
Driving License OCR,https://rapidapi.com/idfy-idfy-default/api/driving-license-ocr/,driving-license-ocr.p.rapidapi.com,GET:GET Call,Used to fetch api result using the request id received in responses.,,"[{'参数名': ['request_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Driving License OCR,https://rapidapi.com/idfy-idfy-default/api/driving-license-ocr/,driving-license-ocr.p.rapidapi.com,POST:Driving License OCR,"IDfy’s Driving License OCR API enables your customers to pre-fill their onboarding forms instantly, by letting them upload or scan a Driving License – IDfy will digitize the document for you!",,[{}],[{}]
Text Grouping and Topic Extraction,https://rapidapi.com/sneakyPad/api/text-grouping-and-topic-extraction/,text-grouping-and-topic-extraction.p.rapidapi.com,POST:group,Calculates groups of similar documents and determines the topic of each.,,[{}],[{}]
Financial summarization,https://rapidapi.com/sunsapient-msxWnnbX5j-/api/financial-summarization/,financial-summarization.p.rapidapi.com,POST:fsummarize,Financial Summarize,,[{}],[{}]
Wise_extraction,https://rapidapi.com/wisebubbler-UKPh8W-v4vO/api/wise_extraction/,wise_extraction.p.rapidapi.com,POST:extract,Feed in an article url and get text :) try: https://www.yahoo.com/news/is-arizonas-kari-lake-the-most-dangerous-politician-in-america-090045758.ht...,,[{}],[{}]
