API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
ShoutOUT OTP,https://rapidapi.com/shoutout-shoutout-default/api/shoutout-otp1/,shoutout-otp1.p.rapidapi.com,POST:Send an OTP,Send auto generated one time pass code to the given mobile number,OTP,[{}],[{}]
ShoutOUT OTP,https://rapidapi.com/shoutout-shoutout-default/api/shoutout-otp1/,shoutout-otp1.p.rapidapi.com,POST:Verify an OTP,Verify the OTP code send by the customer,OTP,[{}],[{}]
dedu,https://rapidapi.com/dsys01/api/dedu/,dedu.p.rapidapi.com,GET:dedu,dedu,,[{}],[{}]
david,https://rapidapi.com/guinessnanaa/api/david1/,david1.p.rapidapi.com,POST:daivd,store,,[{}],[{}]
The SMS Works,https://rapidapi.com/henrycazalet/api/the-sms-works2/,the-sms-works2.p.rapidapi.com,POST:/messages/send,Send an SMS message,messages,[{}],[{}]
g2API2019,https://rapidapi.com/dllmdog2019/api/g2api2019/,g2api2019.p.rapidapi.com,GET:lei,Testing,TestingGroup,"[{'参数名': ['Lei'], '参数类型': ['STRING'], '参数注意事项': ['test']}]",[{}]
lqv68,https://rapidapi.com/lqv206/api/lqv68/,lqv68.p.rapidapi.com,GET:lqv,get whois,,[{}],[{}]
Reach Interactive,https://rapidapi.com/liamquinnreach/api/reach-interactive/,reach-interactive.p.rapidapi.com,GET:Balance Action,Returns the remaining Credit balance for the specified account,,[{}],[{}]
Reach Interactive,https://rapidapi.com/liamquinnreach/api/reach-interactive/,reach-interactive.p.rapidapi.com,POST:Message Send,"Creates a new message object. We return an array of each Id generated. Per request, a max of 50 recipients can be entered.",,[{}],[{}]
Reach Interactive,https://rapidapi.com/liamquinnreach/api/reach-interactive/,reach-interactive.p.rapidapi.com,GET:Message Details,This can be used to retrieve the details of a message sent over our API,,"[{'参数名': ['Id'], '参数类型': ['STRING'], '参数注意事项': ['The GUID returned in the response from a Message Send']}]",[{}]
Reach Interactive,https://rapidapi.com/liamquinnreach/api/reach-interactive/,reach-interactive.p.rapidapi.com,DELETE:Message Delete,This can be used to delete a scheduled message that has not been sent.,,"[{'参数名': ['Id'], '参数类型': ['STRING'], '参数注意事项': ['This is the Message ID returned in the response from a Message Send']}]",[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:User status,Used to retrieve the services status of the user identified by the id.,User API,[{}],"[{'参数名': ['getMoney'], '参数类型': ['BOOLEAN'], '参数注意事项': ['Add user current money to response']}]"
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:Dashboard,API used to retrieve the dashboard URL of the authenticated user,User API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:Verify session,Checks whether the user session is still active and valid (without renewal),User API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Reset password,Changes the authenticated user’s password,User API,[{}],"[{'参数名': ['password'], '参数类型': ['STRING'], '参数注意事项': ['The new user password']}]"
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Add a contact,Add a contact to the user’s addressbook.,Contacts API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:Get a contact,Get a contact’s details,Contacts API,"[{'参数名': ['contactid'], '参数类型': ['STRING'], '参数注意事项': ['The contact ID']}]",[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Registration of a contact to a list,Creates a new contact entry and adds it onto the specified campaign.,Contacts API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:List contact’s custom fields,Returns the list of user’s defined custom fields,Contacts API,[{}],"[{'参数名': ['SendOptIn'], '参数类型': ['STRING'], '参数注意事项': ['Send an Opt-In email to the contact’s email']}]"
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Add contact to sms blacklist,Returns the result of operation,Contacts API,"[{'参数名': ['CONTACT_ID'], '参数类型': ['STRING'], '参数注意事项': ['The id of the contact that will be added']}]",[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Add multiple contacts to sms blacklist,Add multiple contacts to the user’s blacklist.,Contacts API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Add phone number to sms blacklist,Add phone number to sms blacklist,Contacts API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Add multiple contacts,Add multiple contacts to the user’s addressbook.,Contacts API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:Authenticate using a user token,"The login with token API lets you authenticate by using your username and password, and returns a token to be used for authenticating the next API calls",Authentication API,"[{'参数名': ['password', 'username'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Your account’s dispositive password', 'Your account’s username']}]",[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:Authenticate using a session key,"The login with session key API lets you authenticate by using your username and password, and returns a token to be used for authenticating the next API calls",Authentication API,"[{'参数名': ['username', 'password'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Your account’s username', 'Your account’s dispositive password']}]",[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:Get sent SMS messages history,Returns the user’s SMS messages history,SMS History API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Create a new email draft,Creates a new email draft. Every email draft must be associated to a distribution list.,Email Campaign API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Create new issue using a specified template,Creates a new issue starting from the specified template.,Email Campaign API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Send an issue to preloaded contacts,Schedule an issue to be sent to a specified list of contacts Ids at a given time.,Email Campaign API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:Get the list of subaccounts,Returns the list of subaccounts of the authenticated user.,Subaccount API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Create a subaccount,"Creates a new subaccount for the authenticated user, which has to be a superaccount.",Subaccount API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Move credits from/to subaccount,Transfers credits between a superaccount and a subaccount. The subaccount must be enabled to have its own credits (i.e. subaccount credit-eat-mode is 0 or 2),Subaccount API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:Get a subaccount’s purchases,Returns the paginated list of purchases made by a subaccount. Caller must be a superaccount.,Subaccount API,"[{'参数名': ['subaccount_id'], '参数类型': ['STRING'], '参数注意事项': ['The subaccount ID']}]",[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Change subaccount password,Change a subaccount’s password,Subaccount API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:Get subaccount available credits,Returns the available credits of the given subaccount,Subaccount API,"[{'参数名': ['subaccount_id'], '参数类型': ['STRING'], '参数注意事项': ['The subaccount ID']}]",[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:Get subaccount,Returns the list of subaccounts of the authenticated user.,Subaccount API,"[{'参数名': ['subaccount_id'], '参数类型': ['NUMBER'], '参数注意事项': ['The subaccount ID']}]",[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Create a subaccount purchase,Creates one or more purchases for the given subaccount. Subaccount credit-eat-mode must be 2. Caller must be a superaccount.,Subaccount API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,PUT:Edit subaccount,Edits the subaccount identified by the given subaccount_id. Calling user must be a superaccount.,Subaccount API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,DELETE:Delete a subaccount’s purchase,"Deletes a purchase of the given subaccount. Caller must be a superaccount, and the Subaccount’s credit-eat-mode should be 2.",Subaccount API,"[{'参数名': ['subaccount_id', 'purchase_id'], '参数类型': ['STRING', 'NUMBER'], '参数注意事项': ['The subaccount ID or Login', 'The purchase ID']}]",[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Verify a 2FA Pin,Verify that the pin inserted by the user is valid.,Two_Factor Authentication,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Request a 2FA Pin,Request a Two Factor Authentication via text message. This method generates a pin and sends it via text message to the user.,Two_Factor Authentication,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,PUT:Modify a list,Updates a sending list.,Email_Campaign API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Create a new list,Create a new sending list.,Email_Campaign API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Add a contacts group to a list of distribution,Add all contacts of the given group to the given list of distribution. Emails can be only sent to contacts that belong to a distribution list.,Email_Campaign API,"[{'参数名': ['group_id', 'list_id'], '参数类型': ['STRING', 'NUMBER'], '参数注意事项': ['The group ID', 'The list ID']}]",[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:Get list of campaigns by statuses,Get list of campaigns by statuses. If statuses is not specified by default return only ACTIVE campaign.,Email_Campaign API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:Get the MO received messages,"This feature is available only for French customers!. Returns a list (limited to max. 100 entries) of MO messages received for the give type which could be STOP or CONTACT or OTHER; type is a mandatory parameter, the other are optional.",Received_SMS API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:Get the received SMS messages after a specified message.,"Returns a list (limited to max. 100 entries) of SMS messages received after the given SMS message ID id_message, for the given SIM id_sim.",Received_SMS API,"[{'参数名': ['id_sim', 'id_message'], '参数类型': ['STRING', 'NUMBER'], '参数注意事项': ['The phone number where you enabled the service of reception, in international format (+393471234567 or 00393471234567). If no SIM is specified, returns the new messages for all enabled SIMs. It is possible to specify more numbers, separated by comma', 'The reference message ID']}]",[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:Get the received SMS messages for one or more specific SIMs,Get the paginated list of received SMS messages.,Received_SMS API,"[{'参数名': ['id_sim'], '参数类型': ['STRING'], '参数注意事项': ['The phone number where you enabled the service of reception, in international format (+393471234567 or 00393471234567). If no SIM is specified, returns the new messages for all enabled SIMs. It is possible to specify more numbers, separated by comma']}]",[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:Get new received messages for all SIMs,"Returns the list of received messages on the given sim_id since the last call of this method, or the beginning of time if it’s the first call. The list is limited to max. 100 entries.",Received_SMS API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Add a contact to a group,Adds the specified contact in the specified contacts group.,Contacts_groups API,"[{'参数名': ['group_id', 'contact_id'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Create a contacts group,Creates an empty group of contacts given a name and a description.,Contacts_groups API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:Get all aliases,Returns a paginated list of the user’s TPOA aliases.,TPOA_API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:Get a specific alias,Returns the data of the given TPOA Alias ID.,TPOA_API,"[{'参数名': ['alias_id'], '参数类型': ['NUMBER'], '参数注意事项': ['The alias ID']}]",[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,DELETE:Remove an alias,Deletes the given TPOA Alias.,TPOA_API,"[{'参数名': ['alias_id'], '参数类型': ['NUMBER'], '参数注意事项': ['The alias ID']}]",[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Add Phone Number to Blacklist,Add Phone Number to SMS Blacklist The Phone number will no longer receive an SMS from the user requesting the addition to the blacklist.,SMS Blacklist/Stop SMS,"[{'参数名': ['phoneNumber'], '参数类型': ['STRING'], '参数注意事项': ['The phone number of the user. The format must be +1111111111 or 001111111111']}]",[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Add multiple numbers to sms blacklist,Add multiple numbers to the user’s blacklist.,SMS Blacklist/Stop SMS,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:Retrieve list of phone numbers in blacklist,Retrieve the paginated list of Phone numbers in SMS Blacklist,SMS Blacklist/Stop SMS,[{}],"[{'参数名': ['from', 'pageSize', 'to', 'origins', 'number', 'pageNumber', 'timezone'], '参数类型': ['DATE (YYYY-MM-DD)', 'STRING', 'DATE (YYYY-MM-DD)', 'STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['Return results from the given date', 'The number of results in a page', 'Return results up to the given date', 'List of origins(API, WEB, STOPSMS) separated by ‘,’ used for filter the results', 'Return results that contains this phone number or part of it.', 'Return the given results page', 'Optional timezone applied to from or to dates']}]"
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:List the published landing pages,Returns the list of published landing pages of the user.,Landing_pages API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,DELETE:Delete a contacts group,Deletes the contacts group identified by the given ID.,Contacts groups_API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,PUT:Modify an existing contacts group,Updates a given contacts group,Contacts groups_API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:List contacts groups,"Returns the list of existing contacts groups, paginated.",Contacts groups_API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,DELETE:Remove a contact from a group,Removes the specified contact from the specified contacts group.,Contacts groups_API,"[{'参数名': ['group_id', 'contact_id'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['The Contacts Group ID', 'The Contact ID']}]",[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:Get the received SMS messages for all SIMs,Get the paginated list of received SMS messages.,Received_SMS_API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:Get new received messages for one or more specific SIMs,"Returns the list of received messages on the given sim_id since the last call of this method, or the beginning of time if it’s the first call. The list is limited to max. 100 entries.",Received_SMS_API,"[{'参数名': ['id_sim'], '参数类型': ['STRING'], '参数注意事项': ['The phone number where you enabled the service of reception, in international format (+393471234567 or 00393471234567). If no SIM is specified, returns the new messages for all enabled SIMs. It is possible to specify more numbers, separated by comma']}]",[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Send an SMS message,Sends an SMS message to a given list of recipients.,SMS_Send API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Send a parametric SMS message,"Sends a parametric SMS message to a given list of recipients. With this API it is possible to put placeholders in the message body, and then, for each recipient, specify the values that will replace the placeholders in the message body, for that particular recipient message.",SMS_Send API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,POST:Send an SMS message to a group,Send an SMS message to a set of contacts groups.,SMS_Send API,[{}],[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,GET:Get SMS message state,Get informations on the SMS delivery status of the given order_id.,SMS_Send API,"[{'参数名': ['order_id'], '参数类型': ['STRING'], '参数注意事项': ['The order ID']}]",[{}]
Send SMS,https://rapidapi.com/emanuele.dunp/api/send-sms4/,send-sms4.p.rapidapi.com,DELETE:Delete a scheduled message,Deletes the SMS delivery process of the given order_id.,SMS_Send API,"[{'参数名': ['order_id'], '参数类型': ['STRING'], '参数注意事项': ['The order id']}]",[{}]
BroadNet SMS,https://rapidapi.com/broadnet-technologies-broadnet-technologies-default/api/broadnet-sms1/,broadnet-sms1.p.rapidapi.com,GET:Remaining SMS Balance,Balance Remaining Status,websmpp,[{}],"[{'参数名': ['respformat'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
BroadNet SMS,https://rapidapi.com/broadnet-technologies-broadnet-technologies-default/api/broadnet-sms1/,broadnet-sms1.p.rapidapi.com,GET:Send SMS,Message Submission,websmpp,"[{'参数名': ['text', 'accesskey', 'sid', 'mno', 'type'], '参数类型': ['STRING', 'STRING', 'STRING', 'NUMBER', 'NUMBER'], '参数注意事项': ['', '', '', '', '']}]",[{}]
BroadNet SMS,https://rapidapi.com/broadnet-technologies-broadnet-technologies-default/api/broadnet-sms1/,broadnet-sms1.p.rapidapi.com,GET:SMS Status,"After Successful Submission, User can get Message Status via Following Endpoint.",websmpp,[{}],"[{'参数名': ['respformat'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
L2,https://rapidapi.com/tql247/api/l2/,l2.p.rapidapi.com,GET:E2L,Nothing to show here!,,[{}],[{}]
L2,https://rapidapi.com/tql247/api/l2/,l2.p.rapidapi.com,GET:E2L_copy,Nothing to show here!,,[{}],[{}]
SMSPortal,https://rapidapi.com/sms-portal-sms-portal-default/api/smsportal1/,smsportal1.p.rapidapi.com,POST:Authentication,Generate an authentication token based on the BASIC authorization header.,Authentication,[{}],[{}]
SMSPortal,https://rapidapi.com/sms-portal-sms-portal-default/api/smsportal1/,smsportal1.p.rapidapi.com,GET:Balance,Retrieve the balance for an account,Balance,[{}],[{}]
SMSPortal,https://rapidapi.com/sms-portal-sms-portal-default/api/smsportal1/,smsportal1.p.rapidapi.com,POST:BulkMessages,Send one or more messages,Single or Bulk Messaging,[{}],[{}]
SMSPortal,https://rapidapi.com/sms-portal-sms-portal-default/api/smsportal1/,smsportal1.p.rapidapi.com,POST:GroupMessages,Sends a message to contacts in the group,Group Messaging,[{}],[{}]
SMSPortal,https://rapidapi.com/sms-portal-sms-portal-default/api/smsportal1/,smsportal1.p.rapidapi.com,POST:Subscribe to DLRs,Register a delivery receipt webhook,Webhooks,[{}],[{}]
SMSPortal,https://rapidapi.com/sms-portal-sms-portal-default/api/smsportal1/,smsportal1.p.rapidapi.com,DELETE:Unsubscribe from DLRs,Deregister a delivery receipt webhook,Webhooks,[{}],[{}]
SMSPortal,https://rapidapi.com/sms-portal-sms-portal-default/api/smsportal1/,smsportal1.p.rapidapi.com,POST:Subscribe to Replies,Register a reply webhook,Webhooks,[{}],[{}]
SMSPortal,https://rapidapi.com/sms-portal-sms-portal-default/api/smsportal1/,smsportal1.p.rapidapi.com,DELETE:Unsubscribe from Replies,Deregister a reply webhook,Webhooks,[{}],[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,POST:/sms.do,Send SMS,,[{}],[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,DELETE:/blacklist/phone_numbers/{id},,blacklist,"[{'参数名': ['access_token', 'id'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['your acccess token', '']}]",[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,POST:/blacklist/phone_numbers/imports,,blacklist,[{}],[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,POST:/blacklist/phone_numbers,,blacklist,[{}],[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,DELETE:/blacklist/phone_numbers,,blacklist,[{}],"[{'参数名': ['phone_number'], '参数类型': ['STRING'], '参数注意事项': ['phone number']}]"
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,GET:/blacklist/phone_numbers,,blacklist,[{}],"[{'参数名': ['offset', 'q', 'limit'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER'], '参数注意事项': ['', 'query', '']}]"
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,GET:/profile/prices,,profile,"[{'参数名': ['access_token'], '参数类型': ['STRING'], '参数注意事项': ['your acccess token']}]",[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,GET:/profile/regional_settings,,profile,"[{'参数名': ['access_token'], '参数类型': ['STRING'], '参数注意事项': ['your acccess token']}]",[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,PUT:/profile/regional_settings,,profile,[{}],[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,GET:/profile/regional_settings/available_languages,,profile,"[{'参数名': ['access_token'], '参数类型': ['STRING'], '参数注意事项': ['your acccess token']}]",[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,GET:/profile,,profile,"[{'参数名': ['access_token'], '参数类型': ['STRING'], '参数注意事项': ['your acccess token']}]",[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,POST:/mfa/codes/verifications,,mfa,[{}],[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,POST:/mfa/codes,,mfa,[{}],[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,GET:/ping,,ping,"[{'参数名': ['access_token'], '参数类型': ['STRING'], '参数注意事项': ['your acccess token']}]",[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,GET:/short_url/links,List short URLs.,short_url,"[{'参数名': ['access_token'], '参数类型': ['STRING'], '参数注意事项': ['your acccess token']}]",[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,PUT:/short_url/links/{id},Update short URL.,short_url,[{}],[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,POST:/short_url/links,Create short URL.,short_url,[{}],[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,GET:/short_url/links/{id},Get short URL.,short_url,"[{'参数名': ['access_token', 'id'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['your acccess token', 'Short URL ID']}]",[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,DELETE:/short_url/links/{id},Delete short URL.,short_url,"[{'参数名': ['access_token', 'id'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['your acccess token', 'Short URL ID']}]",[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,GET:/sms/sendernames,,sms/sendernames,"[{'参数名': ['access_token'], '参数类型': ['STRING'], '参数注意事项': ['your acccess token']}]",[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,DELETE:/sms/sendernames/{sender},,sms/sendernames,"[{'参数名': ['access_token', 'sender'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['your acccess token', '']}]",[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,POST:/sms/sendernames/{sender}/commands/make_default,,sms/sendernames,"[{'参数名': ['access_token', 'sender'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['your acccess token', '']}]",[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,POST:/sms/sendernames,,sms/sendernames,[{}],[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,GET:/sms/sendernames/{sender},,sms/sendernames,"[{'参数名': ['access_token', 'sender'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['your acccess token', '']}]",[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,PUT:/sms/sendernames/{sender}/commands/activate,,sms/sendernames,[{}],[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,GET:/subusers,,subusers,"[{'参数名': ['access_token'], '参数类型': ['STRING'], '参数注意事项': ['your acccess token']}]",[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,POST:/subusers,,subusers,[{}],[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,DELETE:/subusers/{id},,subusers,"[{'参数名': ['access_token', 'id'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['your acccess token', '']}]",[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,GET:/subusers/{id},,subusers,"[{'参数名': ['access_token', 'id'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['your acccess token', '']}]",[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,PUT:/subusers/{id}/shares/sendernames,,subusers,[{}],[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,GET:/subusers/{id}/shares/sendernames,,subusers,"[{'参数名': ['access_token', 'id'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['your acccess token', '']}]",[{}]
SMSAPI.com,https://rapidapi.com/smsapi/api/smsapi-com3/,smsapi-com3.p.rapidapi.com,PUT:/subusers/{id},,subusers,[{}],[{}]
