API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:cloneTask,The property sourceTaskId can be used to keep track of the source task from which the task was cloned.,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:completeTask,"Note that, for active tasks, only notes can be updated, while completed tasks cannot be updated in any way.",,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:getDelegateeDetails,Retrieve the details of an organization with which you are connected.,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:createAdministrator,Creates a new administrator in your organization. An email will be sent for this administrator to confirm and configure their account.,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:createDestination,"Destinations represent the location details for tasks, including exact coordinate and address information.",,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:createDestinationFromRaw,"Destinations represent the location details for tasks, including exact coordinate and address information.",,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:createRecipient,"A recipient is an organization’s customer and a target for a task, that is, whom the task is being delivered to.",,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:createTask,Create new task,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:createTeam,Teams are named entities that bring together administrators and workers belonging to the same organization. Teams have hubs from where its workers may start and end their shifts.,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:createWebhook,"Webhooks make it possible for your application to be notified of important system events, as soon as these take place within Onfleet.",,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:createWorker,Creating a new worker generates a temporary password which is sent to the worker’s phone by SMS along with download details for the worker iOS and Android mobile apps.,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:deleteAdministrator,Deletes an administrator in your organization.,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:deleteTask,Active or completed tasks cannot be deleted.,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:deleteTeam,Delete single team,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:deleteWebhook,Delete single webhook,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:deleteWorker,Delete single worker by Id,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:findRecipientByName,Search for recipient by name,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:getOrganizationDetails,Retrieve your own organization's details.,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:getSingleDestination,Get single destionation by Id,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:getSingleRecipient,Get single recipient,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:getSingleTask,Returns a single task by its id,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:getSingleTaskByShortId,Returns a single task by its short id,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:getSingleTeam,Get single team information,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:getSingleWorker,Get single worker by Id,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:getWorkersByLocation,List all available workers by coordinates,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:insertTasksAtIndex,"You may insert one or more tasks at a given index by providing the index as the first element in the array, followed by the task IDs.",,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:listAdministrators,Lists administrators,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:listHubs,"A hub is a depot for a team: the location from where all deliveries start for the team's workers, for the purposes of route optimization only; teams can have zero or one hubs. To create hubs, head over to the dashboard.",,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:listTasks,Returns a paginated collection of all tasks in your organization.,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:listTeams,List all available teams.,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:listWebhooks,Get all webhooks,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:listWorkers,List all available workers,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:testAuth,Check that your API key is valid.,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:updateAdministrator,Updates an administrator in your organization.,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:updateRecipient,Update existing recipient.,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:updateTask,"Note that, for active tasks, only notes can be updated, while completed tasks cannot be updated in any way.",,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:updateTasks,You may also fully replace a container's tasks by omitting the index and providing a complete list of task IDs.,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:updateTeam,Update existing team,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:updateWorker,Update existing worker,,[{}],[{}]
OnFleet,https://rapidapi.com/stefan.skliarov/api/OnFleet/,OnFleetstefan-skliarovV1.p.rapidapi.com,POST:webhookEvent,This method is called every time when webhook event happens,,[{}],[{}]
USPS,https://rapidapi.com/zakutynsky/api/USPS/,USPSzakutynskyV1.p.rapidapi.com,POST:getDeliveryStatus,"Lets customers determine the delivery status of their Priority Mail, Express Mail, and Package Services.",,[{}],[{}]
USPS,https://rapidapi.com/zakutynsky/api/USPS/,USPSzakutynskyV1.p.rapidapi.com,POST:getProofOfDeliveryCopy,The Return Receipt Electronic API allows the customer to request a copy of the proof of delivery record via email.,,[{}],[{}]
USPS,https://rapidapi.com/zakutynsky/api/USPS/,USPSzakutynskyV1.p.rapidapi.com,POST:getProofOfDeliveryNotification,The Proof of Delivery API allows the customer to request proof of delivery notification via email.,,[{}],[{}]
USPS,https://rapidapi.com/zakutynsky/api/USPS/,USPSzakutynskyV1.p.rapidapi.com,POST:setEmailForTrackingNotification,Allows the customer to submit their email address to be notified of current or future tracking activity.,,[{}],[{}]
Aftership,https://rapidapi.com/stefan.skliarov/api/Aftership/,Aftershipstefan-skliarovV1.p.rapidapi.com,POST:addTrackingNumberNotificationById,Add a tracking notification by system id,,[{}],[{}]
Aftership,https://rapidapi.com/stefan.skliarov/api/Aftership/,Aftershipstefan-skliarovV1.p.rapidapi.com,POST:addTrackingNumberNotificationByTrackingNumber,Add a tracking notification by tracking number,,[{}],[{}]
Aftership,https://rapidapi.com/stefan.skliarov/api/Aftership/,Aftershipstefan-skliarovV1.p.rapidapi.com,POST:createTracking,Create a tracking,,[{}],[{}]
Aftership,https://rapidapi.com/stefan.skliarov/api/Aftership/,Aftershipstefan-skliarovV1.p.rapidapi.com,POST:deleteTrackingByTrackingID,Delete tracking by system id,,[{}],[{}]
Aftership,https://rapidapi.com/stefan.skliarov/api/Aftership/,Aftershipstefan-skliarovV1.p.rapidapi.com,POST:deleteTrackingByTrackingNumber,Delete tracking by tracking number.,,[{}],[{}]
Aftership,https://rapidapi.com/stefan.skliarov/api/Aftership/,Aftershipstefan-skliarovV1.p.rapidapi.com,POST:detectCouriers,Return a list of matched couriers based on tracking number format and selected couriers or a list of couriers.,,[{}],[{}]
Aftership,https://rapidapi.com/stefan.skliarov/api/Aftership/,Aftershipstefan-skliarovV1.p.rapidapi.com,POST:getActivatedCouriers,Return a list of couriers activated at your AfterShip account.,,[{}],[{}]
Aftership,https://rapidapi.com/stefan.skliarov/api/Aftership/,Aftershipstefan-skliarovV1.p.rapidapi.com,POST:getAllCouriers,Return a list of all couriers.,,[{}],[{}]
Aftership,https://rapidapi.com/stefan.skliarov/api/Aftership/,Aftershipstefan-skliarovV1.p.rapidapi.com,POST:getLastCheckpointTrackingInfoById,Return the tracking information of the last checkpoint of a single tracking. by system id,,[{}],[{}]
Aftership,https://rapidapi.com/stefan.skliarov/api/Aftership/,Aftershipstefan-skliarovV1.p.rapidapi.com,POST:getLastCheckpointTrackingInfoByTrackingNumber,Return the tracking information of the last checkpoint of a single tracking. by tracking number,,[{}],[{}]
Aftership,https://rapidapi.com/stefan.skliarov/api/Aftership/,Aftershipstefan-skliarovV1.p.rapidapi.com,POST:getSingleTrackingResultById,Get tracking results of a single tracking by system id,,[{}],[{}]
Aftership,https://rapidapi.com/stefan.skliarov/api/Aftership/,Aftershipstefan-skliarovV1.p.rapidapi.com,POST:getSingleTrackingResultByTrackingNumber,Get tracking results of a single tracking by tracking number,,[{}],[{}]
Aftership,https://rapidapi.com/stefan.skliarov/api/Aftership/,Aftershipstefan-skliarovV1.p.rapidapi.com,POST:getTrackingResults,Return a list of all couriers.,,[{}],[{}]
Aftership,https://rapidapi.com/stefan.skliarov/api/Aftership/,Aftershipstefan-skliarovV1.p.rapidapi.com,POST:getUserContactInfoToNotifyById,"Get contact information for the users to notify when the tracking changes. Please note that only customer receivers will be returned. Any email, sms or webhook that belongs to the Store will not be returned.",,[{}],[{}]
Aftership,https://rapidapi.com/stefan.skliarov/api/Aftership/,Aftershipstefan-skliarovV1.p.rapidapi.com,POST:getUserContactInfoToNotifyByTrackingNumber,"Get contact information for the users to notify when the tracking changes. Please note that only customer receivers will be returned. Any email, sms or webhook that belongs to the Store will not be returned.",,[{}],[{}]
Aftership,https://rapidapi.com/stefan.skliarov/api/Aftership/,Aftershipstefan-skliarovV1.p.rapidapi.com,POST:removeTrackingNumberNotificationById,Remove a tracking notification by system id,,[{}],[{}]
Aftership,https://rapidapi.com/stefan.skliarov/api/Aftership/,Aftershipstefan-skliarovV1.p.rapidapi.com,POST:removeTrackingNumberNotificationByTrackingNumber,Remove a tracking notification by tracking number,,[{}],[{}]
Aftership,https://rapidapi.com/stefan.skliarov/api/Aftership/,Aftershipstefan-skliarovV1.p.rapidapi.com,POST:retrackExpiredTrackingById,Retrack an expired tracking by system id. Max 3 times per tracking.,,[{}],[{}]
Aftership,https://rapidapi.com/stefan.skliarov/api/Aftership/,Aftershipstefan-skliarovV1.p.rapidapi.com,POST:retrackExpiredTrackingByTrackingNumber,Retrack an expired tracking by tracking number. Max 3 times per tracking.,,[{}],[{}]
Aftership,https://rapidapi.com/stefan.skliarov/api/Aftership/,Aftershipstefan-skliarovV1.p.rapidapi.com,POST:updateTrackingById,Update a tracking by system id,,[{}],[{}]
Aftership,https://rapidapi.com/stefan.skliarov/api/Aftership/,Aftershipstefan-skliarovV1.p.rapidapi.com,POST:updateTrackingByTrackingNumber,Update a tracking by tracking number,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:getSingleManifest,Retrieves single manifest from the list of manifests.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:createAddress,Creates a new address object,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:createCarrierAccount,Creates new carrier account object.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:createCustomsDeclaration,Createsnew customs declaration,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:createCustomsItem,Creates a new Customs Item object.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:createManifest,Creates new manifest object.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:createParcel,Creates a new parcel object.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:createRefund,Creates new refund object.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:createShipment,Creates a new shipment object.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:createTransaction,Creates a new transaction object and purchases the shipping label for the provided rate.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:createTransactionBasedOnRate,Creates a new transaction object and purchases the shipping label for the provided rate.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:getAddresses,Retrieves list of addresses,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:getCarrierAccounts,Retrieves list of carrier accounts.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:getCustomsDeclarations,Retrieves list of customs declarations.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:getCustomsItems,Retrieves list of customs items.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:getManifests,Retrieves list of manifests.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:getParcels,Retrieves list of parcels.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:getRefunds,Retrieves list of refunds.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:getShipmentRates,Retrieves list of rates for single shipment.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:getShipmentSingleRate,Retrieves list of rates for single shipment.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:getShipments,Retrieves list of shipments.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:getSingleAddress,Retrieves single address.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:getSingleCarrierAccount,Retrieves single accout object from the list of carrier accounts.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:getSingleCustomsDeclaration,Retrieves single declaration from the list of customs declarations.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:getSingleCustomsItem,Retrieves single customs item from the list of customs items.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:getSingleParcel,Retrieves one parcel information.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:getSingleRefund,Retrieves single refund from the list of refunds.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:getSingleShipment,Retrieves one shipment from the list.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:getSingleTransaction,Retrieves single transaction from the list of transactions.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:getTrackingStatus,Retrieves status for the tracking number.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:getTransactions,Retrieves list of transactions.,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:registerTrackingWebhook,Registers your webhook for a shipment,,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:updateCarrierAccount,"Updates existing carrier account object. carrierName and carrierAccountId can't be updated, because they form the unique identifier together.",,[{}],[{}]
Shippo,https://rapidapi.com/stefan.skliarov/api/Shippo/,Shippostefan-skliarovV1.p.rapidapi.com,POST:validateSingleAddress,Validates single address.,,[{}],[{}]
SnapCXAddressValidation,https://rapidapi.com/stefan.skliarov/api/SnapCXAddressValidation/,SnapCXAddressValidationstefan-skliarovV1.p.rapidapi.com,POST:validateGlobalAddress,This API end point is for validating global addresses.,,[{}],[{}]
SnapCXAddressValidation,https://rapidapi.com/stefan.skliarov/api/SnapCXAddressValidation/,SnapCXAddressValidationstefan-skliarovV1.p.rapidapi.com,POST:validateUSAddress,This API end point is for validating US addresses only.,,[{}],[{}]
CEP Brazil,https://rapidapi.com/apis4all-apis4all-default/api/cep-brazil/,cep-brazil.p.rapidapi.com,GET:Retorna Dados do Endereço através do CEP,Retorna dados endereço,,"[{'参数名': ['cepNumber'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Matrix Route Planner,https://rapidapi.com/akhameneh/api/matrix-route-planner/,matrix-route-planner.p.rapidapi.com,POST:Route Planning,This API is used to optimize route plans for vehicles in delivery process. This API gets Vehicles and their capacities and Destination locations as input and calculates an optimal plan for each vehicle as well as time of arraivals.,,[{}],[{}]
Pack & Send,https://rapidapi.com/ajs-logistics-ajs-logistics-default/api/pack-send/,pack-send.p.rapidapi.com,GET:/api/Tracking/,"If you support your Pack & Send Reference Number, we can provide your with some relevant information.",api,"[{'参数名': ['reference'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Amex Australia (Fastway Australia) Tracking,https://rapidapi.com/wiz-boxes-wiz-boxes-default/api/amex-australia-fastway-australia-tracking/,amex-australia-fastway-australia-tracking.p.rapidapi.com,GET:Track Package,Track a package shipping details using a package tracking number,,"[{'参数名': ['tracking_number'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Fleet Tour Planning,https://rapidapi.com/RoutewayTeam/api/fleet-tour-planning1/,fleet-tour-planning1.p.rapidapi.com,POST:Optimize,Get optimal tour plans for a given set of vehicles jobs and service orders,,[{}],[{}]
api timing check,https://rapidapi.com/pavithran9835/api/api-timing-check/,api-timing-check.p.rapidapi.com,GET:NewRequest,,api,[{}],[{}]
Google Route Planner,https://rapidapi.com/qstruthers-LX6HXgTC7Po/api/google-route-planner/,google-route-planner.p.rapidapi.com,GET:plan_route,plan a route between two points,,"[{'参数名': ['start', 'end'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
EaglesEye - VRP,https://rapidapi.com/eagleseye24x7/api/eagleseye-vrp/,eagleseye-vrp.p.rapidapi.com,POST:VRP,Solving the vehicle routing problem with efficient route optimization techmiques.,eagles/eye,[{}],[{}]
UK Delivery Tracking All-in-one,https://rapidapi.com/yy10112001/api/uk-delivery-tracking-all-in-one/,uk-delivery-tracking-all-in-one.p.rapidapi.com,GET:GetParcelStatus,get parcel status delivered by Yodel.,Yodel,"[{'参数名': ['tracking_number', 'zip_code'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
TCS Tracker,https://rapidapi.com/tahirafridi/api/tcs-tracker/,tcs-tracker.p.rapidapi.com,GET:Get Consignment Information,Get Consignment Information,,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Orderful,https://rapidapi.com/orderfulerik/api/orderful/,orderful.p.rapidapi.com,POST:Create Transaction,Creates an Orderful Transaction,,[{}],[{}]
Orderful,https://rapidapi.com/orderfulerik/api/orderful/,orderful.p.rapidapi.com,GET:Transactions,Get Transaction by ID,,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['Orderful Transaction ID']}]",[{}]
PostmatesAPI,https://rapidapi.com/serg.osipchuk/api/PostmatesAPI/,PostmatesAPIserg-osipchukV1.p.rapidapi.com,POST:cancelDelivery,Cancel an ongoing delivery. A delivery can only be canceled prior to a courier completing pickup. Delivery fees still apply.,,[{}],[{}]
PostmatesAPI,https://rapidapi.com/serg.osipchuk/api/PostmatesAPI/,PostmatesAPIserg-osipchukV1.p.rapidapi.com,POST:createDelivery,This endpoint create a delivery.,,[{}],[{}]
PostmatesAPI,https://rapidapi.com/serg.osipchuk/api/PostmatesAPI/,PostmatesAPIserg-osipchukV1.p.rapidapi.com,POST:getAllDeliveries,List all deliveries for a customer.,,[{}],[{}]
PostmatesAPI,https://rapidapi.com/serg.osipchuk/api/PostmatesAPI/,PostmatesAPIserg-osipchukV1.p.rapidapi.com,POST:getDelivery,Retrieve updated details about a delivery.,,[{}],[{}]
PostmatesAPI,https://rapidapi.com/serg.osipchuk/api/PostmatesAPI/,PostmatesAPIserg-osipchukV1.p.rapidapi.com,POST:getDeliveryQuote,"This allows you to make decisions about the appropriate cost and availability for using the Postmates platform, which can vary based on distance and demand.",,[{}],[{}]
PostmatesAPI,https://rapidapi.com/serg.osipchuk/api/PostmatesAPI/,PostmatesAPIserg-osipchukV1.p.rapidapi.com,POST:getDeliveryZones,This endpoint returns a list of GeoJSON-valid FeatureCollection objects representing all of our active delivery zones.,,[{}],[{}]
EasyPostTracking,https://rapidapi.com/stefan.skliarov/api/EasyPostTracking/,EasyPostTrackingstefan-skliarovV1.p.rapidapi.com,POST:getTracker,Get a package tracker by it's ID.,,[{}],[{}]
EasyPostTracking,https://rapidapi.com/stefan.skliarov/api/EasyPostTracking/,EasyPostTrackingstefan-skliarovV1.p.rapidapi.com,POST:getTrackers,Get all package tracked by the API key.,,[{}],[{}]
EasyPostTracking,https://rapidapi.com/stefan.skliarov/api/EasyPostTracking/,EasyPostTrackingstefan-skliarovV1.p.rapidapi.com,POST:trackPackage,"Create a new tracker to track a package, and get it's current transit status.",,[{}],[{}]
stroy-grad.rus,https://rapidapi.com/mystroygrad/api/stroy-grad-rus/,stroy-grad-rus.p.rapidapi.com,GET:Shop,Мой магазин,,[{}],[{}]
Parking System,https://rapidapi.com/varalakshmikammisetty/api/parking-system/,parking-system.p.rapidapi.com,GET:Parkingstem,getting,,[{}],[{}]
Parking System,https://rapidapi.com/varalakshmikammisetty/api/parking-system/,parking-system.p.rapidapi.com,GET:Parking System,Payment Status,,[{}],[{}]
SQUAKE,https://rapidapi.com/SQUAKEAPI/api/squake/,squake.p.rapidapi.com,PUT:Purchase,,Carbon Activities (=CO2 calculations),[{}],[{}]
SQUAKE,https://rapidapi.com/SQUAKEAPI/api/squake/,squake.p.rapidapi.com,GET:Checkhealth,,Carbon Activities (=CO2 calculations),[{}],[{}]
SQUAKE,https://rapidapi.com/SQUAKEAPI/api/squake/,squake.p.rapidapi.com,GET:Projects,,Carbon Activities (=CO2 calculations),[{}],[{}]
SQUAKE,https://rapidapi.com/SQUAKEAPI/api/squake/,squake.p.rapidapi.com,POST:Calculation:AirFreight(simple),,Carbon Activities (=CO2 calculations),[{}],[{}]
SQUAKE,https://rapidapi.com/SQUAKEAPI/api/squake/,squake.p.rapidapi.com,POST:RequestBearerToken,,Carbon Activities (=CO2 calculations),[{}],[{}]
SQUAKE,https://rapidapi.com/SQUAKEAPI/api/squake/,squake.p.rapidapi.com,PUT:Refund,,Carbon Activities (=CO2 calculations),[{}],[{}]
Ticklog,https://rapidapi.com/bostelmann/api/ticklog/,ticklog.p.rapidapi.com,PATCH:Consulta Veículo por placa.,Consulta Veículo por placa.,,"[{'参数名': ['placa', 'codigoProduto', 'codigoCliente'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]",[{}]
'Z' SEFAZ REST,https://rapidapi.com/josesequeirasap/api/z-sefaz-rest/,z-sefaz-rest.p.rapidapi.com,GET:NFE,NF-e example,,[{}],[{}]
track firstflight,https://rapidapi.com/msohail/api/track-firstflight/,track-firstflight.p.rapidapi.com,POST:track firstflight,track firstflight,,[{}],[{}]
Create Container Tracking,https://rapidapi.com/shipmnts-shipmnts-default/api/create-container-tracking/,create-container-tracking.p.rapidapi.com,POST:Create Tracking,User will be able to initiate tracking using this api,,[{}],[{}]
Create Container Tracking,https://rapidapi.com/shipmnts-shipmnts-default/api/create-container-tracking/,create-container-tracking.p.rapidapi.com,POST:Create Tracking,User will be able to initiate tracking using this api,,[{}],[{}]
Create Container Tracking,https://rapidapi.com/shipmnts-shipmnts-default/api/create-container-tracking/,create-container-tracking.p.rapidapi.com,GET:Get Tracking Data,The user will be able to retrieve the data using this endpoint.,,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
