API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
NAVITIME Maps,https://rapidapi.com/navitimejapan-navitimejapan/api/navitime-maps/,navitime-maps.p.rapidapi.com,POST:map_image(POST),"静的地図画像取得
パラメータに指定された場所・範囲・ズーム値の静的地図画像を取得します。",,[{}],[{}]
Weather Forecast Map Tiles,https://rapidapi.com/samvanemelen/api/weather-forecast-map-tiles/,weather-forecast-map-tiles.p.rapidapi.com,GET:Get Weather Tile,Get a transparent weather tile according to the [Web Tile Standard(https://en.wikipedia.org/wiki/Tiled_web_map).,,[{}],"[{'参数名': ['time', 'unit'], '参数类型': ['NUMBER', 'STRING'], '参数注意事项': [""The local time at which the weather should be shown. This is measured in hours since today 00:00. A time value of 10 would be today at 10:00 (even if this already passed). A time value of 40 would be tomorrow at 16:00 local time. Forecast tiles can be requested for 7 days. This results in a max time value of 168. Defaults to 'current'"", ""The unit in which temperature and precipitation should be shown. Can be 'none', for no temperature or precipitation labels, 'metric' for temperature in °C and precipitation in mm or 'imperial' for temperature in °F and precipitation in inches. Defaults to 'metric'""]}]"
Geocoding by API-Ninjas,https://rapidapi.com/apininjas/api/geocoding-by-api-ninjas/,geocoding-by-api-ninjas.p.rapidapi.com,GET:/v1/geocoding,API Ninjas Geocoding API endpoint.,,[{}],"[{'参数名': ['state', 'country'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['US state (for United States cities only).', 'Country name, 2-letter ISO country code, or 3-letter ISO country code.']}]"
Geocoding by API-Ninjas,https://rapidapi.com/apininjas/api/geocoding-by-api-ninjas/,geocoding-by-api-ninjas.p.rapidapi.com,GET:/v1/reversegeocoding,API Ninjas Reverse Geocoding API endpoint.,,"[{'参数名': ['lat', 'lon'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['Latitude coordinate.', 'Longitude coordinate.']}]",[{}]
Mapilion - Vector and Raster Map Tiles,https://rapidapi.com/boldtrn/api/mapilion-vector-and-raster-map-tiles/,mapilion-vector-and-raster-map-tiles.p.rapidapi.com,GET:Get Vector Tile,Returns Vector tiles following the OpenMapTiles schema,,"[{'参数名': ['x', 'z', 'y'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER'], '参数注意事项': ['', '', '']}]",[{}]
Mapilion - Vector and Raster Map Tiles,https://rapidapi.com/boldtrn/api/mapilion-vector-and-raster-map-tiles/,mapilion-vector-and-raster-map-tiles.p.rapidapi.com,GET:Get Hillshading Tile,Returns special hillshading Raster tiles as PNG. Hillshading can be used as an overlay to create the look and feel of mountains. The version can be either v1 or v2.,,"[{'参数名': ['x', 'version', 'z', 'y'], '参数类型': ['NUMBER', 'STRING', 'NUMBER', 'NUMBER'], '参数注意事项': ['', '', '', '']}]",[{}]
Mapilion - Vector and Raster Map Tiles,https://rapidapi.com/boldtrn/api/mapilion-vector-and-raster-map-tiles/,mapilion-vector-and-raster-map-tiles.p.rapidapi.com,GET:Get Tile Json,Returns the tile json for the give style. Currently there are three different types:,,"[{'参数名': ['type'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Mapilion - Vector and Raster Map Tiles,https://rapidapi.com/boldtrn/api/mapilion-vector-and-raster-map-tiles/,mapilion-vector-and-raster-map-tiles.p.rapidapi.com,GET:Get Fonts,Returns Fonts for vector tiles. This endpoint is typically used in your style.json.,,"[{'参数名': ['fontstack', 'range'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
Mapilion - Vector and Raster Map Tiles,https://rapidapi.com/boldtrn/api/mapilion-vector-and-raster-map-tiles/,mapilion-vector-and-raster-map-tiles.p.rapidapi.com,GET:Get Style Json,Returns the style json for the given style. These are pre-configured styles to get started easily. For advanced use cases we recommend to extend these styles or create a new style. The following styles are currently available:,,"[{'参数名': ['style'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Mapilion - Vector and Raster Map Tiles,https://rapidapi.com/boldtrn/api/mapilion-vector-and-raster-map-tiles/,mapilion-vector-and-raster-map-tiles.p.rapidapi.com,GET:Get Raster Tile,Returns Raster tiles as PNG. These can be used in mapping libraries like Leaflet. The style-name can be one of:,,"[{'参数名': ['x', 'style-name', 'z', 'y'], '参数类型': ['NUMBER', 'STRING', 'NUMBER', 'NUMBER'], '参数注意事项': ['', '', '', '']}]",[{}]
Walk Score,https://rapidapi.com/theapiguy/api/walk-score/,walk-score.p.rapidapi.com,GET:Walk Score,Get Walk Score,,[{}],"[{'参数名': ['format', 'bike', 'transit'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['Type of result to return: (movie, series, episode)', 'Set bike=1 to request Bike Score (if available).', 'Set transit=1 to request Transit Score (if available).']}]"
MapFanAPI - Route,https://rapidapi.com/geotechnologies12-geotechnologies-default/api/mapfanapi-route/,mapfanapi-route.p.rapidapi.com,GET:calcroute,ルート検索機能を提供します。,ルート検索,[{}],"[{'参数名': ['start', 'destination', 'startangle', 'via', 'date', 'priority', 'tollway', 'ferry', 'smartic', 'etc', 'tolltarget', 'cartype', 'normalspeed', 'highwayspeed', 'tollwayspeed', 'ferryspeed', 'vehicletype', 'height', 'loadage', 'weight', 'width', 'danger', 'daytime', 'generalroad', 'tollroad', 'regulations', 'travel', 'passablearea', 'impassablearea', 'uturnavoid', 'uturn', 'routeid', 'resulttype', 'routeresultid', 'fmt', 'callback'], '参数类型': ['STRING', 'STRING', 'NUMBER', 'STRING', 'STRING', 'ENUM', 'ENUM', 'ENUM', 'ENUM', 'ENUM', 'ENUM', 'ENUM', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'ENUM', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'ENUM', 'ENUM', 'ENUM', 'ENUM', 'ENUM', 'ENUM', 'STRING', 'STRING', 'ENUM', 'ENUM', 'STRING', 'ENUM', 'STRING', 'ENUM', 'STRING'], '参数注意事项': ['出発地緯度経度\n記述形式\n[経度の値],[緯度の値],[地点種別]\n※[地点種別]は省略可能です。\n地点種別 値\n一般道・有料道 0\n一般道のみ 1\n有料道のみ 2\nデフォルト\n地点種別\n0\n記述例\n緯度経度のみ指定\n139.76730676,35.68095910\n地点種別も合わせて指定\n139.76730676,35.68095910,1\n注記\nrouteresultidが指定されている場合のみ、本パラメータは省略可能です。\n緯度経度の測地系は、世界測地系（JGD2011）となります。\n緯度経度の小数点は第8位まで考慮され、それより大きい値は無視されます。\n指定地点から約5kmの範囲に道路がある場合にルート検索が可能です。道路が見つからない場合、エラー（I00104）となります。\n歩行者（priority=100～103）の場合も同様です。', '目的地緯度経度\n記述形式\n[経度の値],[緯度の値],[地点種別],[横付け優先]\n※[地点種別]、[横付け優先]は省略可能です。\n地点種別 値\n一般道・有料道 0\n一般道のみ 1\n有料道のみ 2\n横付け優先 値\n横付け優先なし 0\n横付け優先あり 1\nデフォルト\n地点種別\n0\n横付け優先\n0\n記述例\n緯度経度のみ指定\n139.62261961,35.46606942\n地点種別も合わせて指定\n139.62261961,35.46606942,1\n横付け優先も合わせて指定\n139.62261961,35.46606942,1,1\n地点種別指定：なし、横付け優先指定：あり\n139.62261961,35.46606942,,1\n注記\nrouteresultidが指定されている場合のみ、本パラメータは省略可能です。\n緯度経度の測地系は、世界測地系（JGD2011）となります。\n緯度経度の小数点は第8位まで考慮され、それより大きい値は無視されます。\n指定地点から約5kmの範囲に道路がある場合にルート検索が可能です。道路が見つからない場合、エラー（I00104）となります。\n歩行者（priority=100～103）の場合も同様です。', '出発方向\n出発地の最近傍リンクが双方向に進行可能な場合に、進行方向を指定する事ができます。\n指定した場合、最近傍リンクの進行可能な方向に対し、指定角度に近似している方向に進行します。\n指定がない場合、最近傍リンクの進行可能な方向のいずれかが、ルートの状況に応じて採用されます。真北を0度とし、時計回りに増加します。\n範囲\n範囲 値\n最小 0（北上）\n最大 359\nデフォルト\n0\n注記\n整数のみ指定可能です。\n時計回りに増加します。', '経由地緯度経度\n記述形式\n経由地緯度経度\n[経由地#1]|[経由地#2|...|[経由地#n]\n経由地\n[経度の値],[緯度の値],[地点種別],[滞在時間],[横付け優先]\n※[地点種別]、[滞在時間]、[横付け優先]は省略可能です。\n地点種別 値\n一般道・有料道 0\n一般道のみ 1\n有料道のみ 2\n横付け優先 値\n横付け優先なし 0\n横付け優先あり 1\n範囲\nn（経由地の数） 値\n最大 30\n滞在時間（分） 値\n最小 0\n最大 10080\nデフォルト\n地点種別\n0\n滞在時間（分）\n0\n横付け優先\n0\n記述例\n経由地を3地点指定\n139.75723347,35.66593095|139.73893125,35.62911118|139.69695771,35.53136405\n緯度経度のみ指定\n139.75723347,35.66593095\n地点種別も合わせて指定\n139.75723347,35.66593095,1\n滞在時間も合わせて指定\n139.75723347,35.66593095,1,60\n横付け優先も合わせて指定\n139.75723347,35.66593095,1,60,1\n地点種別指定：なし、滞在時間指定：あり\n139.75723347,35.66593095,,60\n地点種別指定：なし、滞在時間指定：なし、横付け優先指定：あり\n139.75723347,35.66593095,,,1\n注記\n緯度経度の測地系は、世界測地系（JGD2011）となります。\n緯度経度の小数点は第8位まで考慮され、それより大きい値は無視されます。\n指定地点から約5kmの範囲に道路がある場合にルート検索が可能です。道路が見つからない場合、エラー（I00104）となります。\n歩行者（priority=100～103）の場合も同様です。', '出発日時\nルート検索時の交通規制を考慮するときの日時を指定します。\n記述形式\n[年4桁][月2桁][日2桁]_[時2桁][分2桁][秒2桁] （yyyyMMdd_HHmmss）\n記述例\n20220420_170505 （2022年4月20日午後5時5分5秒 ）\nデフォルト\nAPI実行日時を適用して、ルート検索を行います。', '基本条件\n基本条件 値\n標準 0\n距離優先 1\n直進優先 2\n簡易歩行者 3\n道幅優先 4\n歩行者標準（分かり易い） 100\n歩行者距離優先 101\n歩行者屋根優先（屋根が多い） 102\n歩行者段差回避（階段が少ない） 103\n注記\n巡回ルートによる検索を有効とした場合、歩行者（priority=100～103）の指定は出来ません。\n各条件の詳細は、『API仕様書：MapFanAPI_サーバーAPI技術仕様書 ＞ ルート検索 ＞ 補足 ＞ ルート基本条件 (priority)』をご確認ください。', '有料道路使用条件\n有料道路使用 値\n標準 0\n優先 1\n回避 2\n絶対回避 3\nデフォルト\n0\n注記\n有料道路を使わないとルートが引けない条件で、\ntollway=2 とした場合、有料道路を使ったルートが結果として返ります。\ntollway=3 とした場合、エラー（I00108）となります。', 'フェリー使用条件\nフェリー使用 値\n標準 0\n優先 1\n回避 2\n絶対回避 3\nデフォルト\n0\n注記\nフェリーを使わないとルートが引けない条件で、\nferry=2 とした場合、フェリーを使ったルートが結果として返ります。\nferry=3 とした場合、エラー（I00107）となります。', '本パラメータは非推奨パラメータです。 etc をご使用ください。\nスマートIC利用有無\nスマートIC利用 値\n利用しない 0\n利用する 1\nデフォルト\n1', 'ETC専用施設利用有無\nETC専用施設利用 値\n利用しない 0\n利用する 1\nデフォルト\n1\n注記\nsmartic パラメータの代わりに本パラメータをご利用下さい。本パラメータはスマートICにも適用されます。\n本パラメータが未指定、かつ、 smartic パラメータが指定されている場合に限り、本パラメータには smartic と同じ値が設定されます。', '料金計算対象\n料金計算対象 値\n通常料金 0\n通常料金＋ETC割引料金 1\nデフォルト\n0', '有料道路利用時の車種\n有料道路の料金計算のみに使用します。\n車種 値\n軽自動車 0\n普通車 1\n中型車 2\n大型車 3\n特大車 4\nデフォルト\n1', '一般道の走行速度\n一般道の走行時間の計算に用います。\n記述例\n25.0\n注記\n単位は、km/h です。\n経路種別との関係およびデフォルト値は、『API仕様書：MapFanAPI_サーバーAPI技術仕様書 ＞ 付則 ＞ ルート機能 ＞ 経路種別一覧』をご確認ください。', '高速道の走行速度\n高速道の走行時間の計算に用います。\n記述例\n90.0\n注記\n単位は、km/h です。\n経路種別との関係およびデフォルト値は、『API仕様書：MapFanAPI_サーバーAPI技術仕様書 ＞ 付則 ＞ ルート機能 ＞ 経路種別一覧』をご確認ください。', '有料道の走行速度\n有料道の走行時間の計算に用います。\n記述例\n55.0\n注記\n単位は、km/h です。\n経路種別との関係およびデフォルト値は、『API仕様書：MapFanAPI_サーバーAPI技術仕様書 ＞ 付則 ＞ ルート機能 ＞ 経路種別一覧』をご確認ください。', 'フェリーの航行速度\nフェリーの航行時間の計算に用います。\n記述例\n27.0\n注記\n単位は、km/h です。\n経路種別との関係およびデフォルト値は、『API仕様書：MapFanAPI_サーバーAPI技術仕様書 ＞ 付則 ＞ ルート機能 ＞ 経路種別一覧』をご確認ください。', '車種\n道路規制を考慮する車種を指定します。\n車種 値\n指定なし 0\n大型乗用自動車 1\n大型貨物自動車 6\n大型特殊自動車 11\nデフォルト\n0', '車高\n道路規制で考慮する車高を指定します。\n範囲\n範囲 値\n最小 0\n注記\n単位は、cm です。', '積載量\n道路規制で考慮する車両の最大積載量を指定します。\n範囲\n範囲 値\n最小 0\n注記\n単位は、kg です。', '車重\n道路規制で考慮する車重を指定します。\n範囲\n範囲 値\n最小 0\n注記\n単位は、kg です。', '車幅\n道路規制で考慮する車幅を指定します。\n範囲\n範囲 値\n最小 0\n注記\n単位は、cm です。', '危険物積載車両\n道路規制で考慮する危険物積載車両であるかを指定します。\n設定 値\n危険物積載車両でない 0\n危険物積載車両である 1\nデフォルト\n0', '日時規制\n設定 値\n日時規制を無効にする 0\n日時規制の有効/無効を、\ngeneralroad、tollroad、regulationsの設定に従う 1\nデフォルト\n1\n注記\ngeneralroad、tollroad、regulationsとの関係性は、『API仕様書：MapFanAPI_サーバーAPI技術仕様書 ＞ ルート検索 ＞ 補足』をご確認ください。', '一般道規制\n無効とした場合、一般道の規制を無視したルート検索が可能となります。\n設定 値\n一般道規制を無効にする 0\n一般道規制を有効にする 1\nデフォルト\n1\n注記\ndaytime、regulationsとの関係性は、『API仕様書：MapFanAPI_サーバーAPI技術仕様書 ＞ ルート検索 ＞ 補足』をご確認ください。', '高速道規制\n無効とした場合、高速道の規制を無視したルート検索が可能となります。\n設定 値\n高速道規制を無効にする 0\n高速道規制を有効にする 1\nデフォルト\n1\n注記\ndaytime、regulationsとの関係性は、『API仕様書：MapFanAPI_サーバーAPI技術仕様書 ＞ ルート検索 ＞ 補足』をご確認ください。\n高速道規制の対象となる道は、道路種別100番台と11番の道です。道路種別は、『API仕様書：MapFanAPI_サーバーAPI技術仕様書 ＞ 付則 ＞ ルート機能 ＞ 道路種別一覧』をご確認ください。', 'その他規制\n設定 値\n一方通行規制の有効/無効を、\ngeneralroad、tollroadの設定に従う 0\n一方通行規制を有効にする 1\nデフォルト\n0\n注記\ndaytime、generalroad、tollroadとの関係性は、『API仕様書：MapFanAPI_サーバーAPI技術仕様書 ＞ ルート検索 ＞ 補足』をご確認ください。', '巡回ルート設定\n有効とした場合、効率よく経由地を回るルート検索を行うことができます。\n設定 値\n巡回ルートによる検索を無効にする 0\n巡回ルートによる検索を有効にする 1\nデフォルト\n0\n注記\n以下のパラメータが指定されている場合、巡回ルートによる検索を有効にする指定は出来ません。\npriority=100～103\npassablearea\nimpassablearea\nuturnavoid', '通行可能エリア\nルート検索対象となるエリアを矩形で指定します。\n指定されたエリア内のみを通行するルートが検索されます。\n記述形式\n通行可能エリア\n[エリア#1]|[エリア#2]|...|[エリア#n]\nエリア\n[南西経度の値],[南西緯度の値],[北東経度の値],[北東緯度の値]\n範囲\nn（エリアの個数） 値\n最大 10\n記述例\n139.6965,35.6867,139.7029,35.6921|139.7000,35.6818,139.7044,35.6879\n注記\n緯度経度の測地系は、世界測地系（JGD2011）となります。\n緯度経度の小数点は第8位まで考慮され、それより大きい値は無視されます。\n指定した矩形と整合性の無いstart、destinationを指定した場合、エラー（I00104）になります。\npassableareaとimpassableareaで重なった部分については、impassableareaが優先されます。\ntravel=1とした場合、本設定は指定は出来ません。\n長距離ルート検索時に本パラメータを指定した場合、レスポンスの返却が遅くなる場合があります。', '通行不可エリア\nルート検索対象外となるエリアを矩形で指定します。\n指定されたエリア内を回避するルートが検索されます。\n記述形式\n通行可能エリア\n[エリア#1]|[エリア#2]|...|[エリア#n]\nエリア\n[南西経度の値],[南西緯度の値],[北東経度の値],[北東緯度の値]\n範囲\nn（エリアの個数） 値\n最大 10\n記述例\n139.6965,35.6867,139.7029,35.6921|139.7000,35.6818,139.7044,35.6879\n注記\n緯度経度の測地系は、世界測地系（JGD2011）となります。\n緯度経度の小数点は第8位まで考慮され、それより大きい値は無視されます。\n指定した矩形と整合性の無いstart、destinationを指定した場合、エラー（I00104）になります。\npassableareaとimpassableareaで重なった部分については、impassableareaが優先されます。\ntravel=1とした場合、本設定は指定は出来ません。\n長距離ルート検索時に本パラメータを指定した場合、レスポンスの返却が遅くなる場合があります。', '経由地でのUターン回避\n経由地でのUターン回避 値\nしない 0\nする 1\nデフォルト\npriorityで指定した値により異なります。\npriority=3、100～103の場合\n0\npriorityが上記以外の場合\n1\n注記\ntravel=1とした場合、本設定は指定は出来ません。\n本パラメータはuturn（Uターンのし易さ）とは異なりますのでご注意ください。', 'Uターンのし易さ\nUターンのし易さ 値\nUターンを比較的行う 0\nUターンを比較的行わない 1\nデフォルト\n0\n注記\n本パラメータはuturnavoid（経由地でのUターン回避）とは異なりますのでご注意ください。', 'ルート識別子\nルート検索を識別する任意の文字列を指定します。\n指定した文字列が、レスポンスにそのまま出力されます。\nルート検索結果に影響はしません。\n注記\nURLエンコードされたUTF-8の文字列を指定します。\n半角のダブルクォーテーションの使用は禁止ですが、それ以外の半角記号や全角文字はURLエンコードを行っていれば使用可能となります。', 'ルート検索結果の出力項目設定\n出力項目設定 値\n標準のルート検索結果の取得 0\nルート結果IDの取得 1\nデフォルト\n0\n注記\nresulttype=0は、探索結果サマリ、誘導データ、経路形状データを出力します。\nresulttype=1を指定して取得したルート結果IDの有効期限は、1ヶ月となります。', 'ルート結果ID\nresulttype=1を指定して事前にルート検索した結果に格納されているrouteresultidを指定します。\nルート結果ID取得時の条件で検索した結果の探索結果サマリ、誘導データ、経路形状データを出力します。\n注記\n本パラメータを指定した場合、以下のパラメータが有効となり、それ以外のパラメータは無効となります。\nfmt\ncallback', '出力フォーマット\nフォーマット 値\nJSON json\nXML xml\nデフォルト\njson\n注記\ncallbackが設定されている場合、本パラメータの設定が破棄され、JSONP形式が適用されます。', 'JSONPのコールバック用関数名\n関数名が指定されている場合はJSONP形式で結果を返却します。\n指定されていない場合は、fmtで指定された形式で結果を返却します。']}]"
