API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
GovClipping,https://rapidapi.com/gov-clipping-gov-clipping-default/api/govclipping/,govclipping.p.rapidapi.com,GET:Premium RSS: Articles by region,Obtén toda la información completa de los artículos publicados en los últimos 3 días en la Comunidad Autónoma seleccionada.,RSS Articles,"[{'参数名': ['region'], '参数类型': ['ENUM'], '参数注意事项': ['']}]",[{}]
GovClipping,https://rapidapi.com/gov-clipping-gov-clipping-default/api/govclipping/,govclipping.p.rapidapi.com,GET:Premium RSS: Articles published in Spain (all regions and all categories),Obtén toda la información completa de todas las Comunidades Autónomas de España de los últimos 3 días.,RSS Articles,[{}],[{}]
GovClipping,https://rapidapi.com/gov-clipping-gov-clipping-default/api/govclipping/,govclipping.p.rapidapi.com,GET:Search articles,"Filtra el contenido y encuentra lo que necesitas en nuestra base de datos actualizada de los últimos años. Mediante este API, podrás realizar búsquedas tal y como se realizan en https://govclipping.com/search. Todo...",API Articles,[{}],"[{'参数名': ['keywords_mandatory', 'keywords_optional', 'keywords_excluded', 'regions', 'categories', 'published_date_from', 'published_date_end'], '参数类型': ['STRING', 'STRING', 'STRING', 'ENUM', 'ENUM', 'DATE (YYYY-MM-DD)', 'DATE (YYYY-MM-DD)'], '参数注意事项': ['Optional parameter, default value empty. Comma separated list of words that must appear on articles (OPERATOR AND). If all listed words are present on the article, the article will be returned.', 'Optional parameter, default value empty. Comma separated list of words to be searched on articles (OPERATOR OR). If at least one of the listed words is present on the article, the article will be returned.', ""Optional parameter, default value empty. Comma separated list of words to be excluded from the search. If one of the words listed on keywords_excluded is present on the article, the article won't be returned."", 'Optional parameter, default value all. Comma separated list of regions (=comunidades autónomas) to be searched.\nIf left empty, the endpoint will return the articles based published on all regions.\nValid entries are:\nandalucia: Andalucía\naragon: Aragón\nasturias: Asturias\nbaleares: Islas Baleares\ncanarias: Islas Canarias\ncantabria: Cantabria\ncastillalamancha: Castilla-La Mancha\ncastillayleon: Castilla y León\ncatalunya: Cataluña\nextremadura: Extremadura\ngalicia: Galicia\nlarioja: La Rioja\nmadrid: Comunidad de Madrid\nmurcia: Murcia\nnavarra: Navarra\npaisvasco: País Vasco\nvalencia: Valencia', 'Optional parameter, default value all. Comma separated list of categories.\nIf left empty, the endpoint will return the articles published on all categories available.\nValues are:\npress_release: notas de prensa\ngov_agreements: acuerdos de gobierno\nboa: boletin oficial autonómico\ncitizen_participation: participación ciudadana\ndraft_laws: audiencia e información pública\npublic_projects: proyectos públicos', 'Optional parameter, default value (Today - 6 days). The specified date cannot be greater than Today -29 days.', 'Optional parameter, default value Today.']}]"
GovClipping,https://rapidapi.com/gov-clipping-gov-clipping-default/api/govclipping/,govclipping.p.rapidapi.com,GET:Free API: Articles by region and category,Obtén la información básica de todos los artículos publicados durante el día de hoy en la Comunidad Autónoma y categoría seleccionadas.,API Articles,"[{'参数名': ['region', 'category'], '参数类型': ['ENUM', 'ENUM'], '参数注意事项': ['', '']}]",[{}]
GovClipping,https://rapidapi.com/gov-clipping-gov-clipping-default/api/govclipping/,govclipping.p.rapidapi.com,GET:Free API: Articles by region,Obtén la información básica de todos los artículos publicados durante el día de hoy en la Comunidad Autónoma seleccionada. Formato JSON.,API Articles,"[{'参数名': ['region'], '参数类型': ['ENUM'], '参数注意事项': ['']}]",[{}]
GovClipping,https://rapidapi.com/gov-clipping-gov-clipping-default/api/govclipping/,govclipping.p.rapidapi.com,GET:Free API: Articles published in Spain (all regions and all categories),Obtén la información básica de todos los artículos publicados durante el día de hoy en todas las Comunidades Autónomas de España.,API Articles,[{}],[{}]
GovClipping,https://rapidapi.com/gov-clipping-gov-clipping-default/api/govclipping/,govclipping.p.rapidapi.com,GET:Premium API: Articles by region and category,Obtén toda la información completa de los artículos publicados en los últimos 7 días en la Comunidad Autónoma y categoría seleccionadas.,API Articles,"[{'参数名': ['category', 'region'], '参数类型': ['ENUM', 'ENUM'], '参数注意事项': ['', '']}]",[{}]
GovClipping,https://rapidapi.com/gov-clipping-gov-clipping-default/api/govclipping/,govclipping.p.rapidapi.com,GET:Premium API: Articles by region,Obtén toda la información completa de los artículos publicados en los últimos 7 días en la Comunidad Autónoma seleccionada.,API Articles,"[{'参数名': ['region'], '参数类型': ['ENUM'], '参数注意事项': ['']}]",[{}]
GovClipping,https://rapidapi.com/gov-clipping-gov-clipping-default/api/govclipping/,govclipping.p.rapidapi.com,GET:Premium API: Articles published in Spain (all regions and all categories),Obtén toda la información completa de todas las Comunidades Autónomas de España de los últimos 7 días.,API Articles,[{}],[{}]
Arabic news API,https://rapidapi.com/ruamazi/api/arabic-news-api/,arabic-news-api.p.rapidapi.com,GET:Aljazeera,مسار يقوم باسترجاع الاخبار من موقع الجزيرة,,[{}],[{}]
Arabic news API,https://rapidapi.com/ruamazi/api/arabic-news-api/,arabic-news-api.p.rapidapi.com,GET:CNN Arabic,مسار يسترجع جميع الأخبار من موقع سي ان ان بالعربية,,[{}],[{}]
Arabic news API,https://rapidapi.com/ruamazi/api/arabic-news-api/,arabic-news-api.p.rapidapi.com,GET:عكاظ,هذا المسار يقوم باسترجاع اخر الأخبار من موقع جريدة عكاظ السعودية,,[{}],[{}]
Arabic news API,https://rapidapi.com/ruamazi/api/arabic-news-api/,arabic-news-api.p.rapidapi.com,GET:Hibapress,مسار يسترجع اخر الأخبار من موقع هبة بريس,,[{}],[{}]
Arabic news API,https://rapidapi.com/ruamazi/api/arabic-news-api/,arabic-news-api.p.rapidapi.com,GET:BBC Arabic,مسار يقوم باسترجاع اخر الاخبار من موقع بي بي سي بالعربية,,[{}],[{}]
Arabic news API,https://rapidapi.com/ruamazi/api/arabic-news-api/,arabic-news-api.p.rapidapi.com,GET:Youm7 - اليوم السابع,هذا المسار يقوم باسترجاع جميع الأخبار من موقع اليوم السابع المصري,,[{}],[{}]
Arabic news API,https://rapidapi.com/ruamazi/api/arabic-news-api/,arabic-news-api.p.rapidapi.com,GET:RT Arabic,مسار يسترجع اخر الاخبار المضافة الى موقع روسيا اليوم,,[{}],[{}]
Arabic news API,https://rapidapi.com/ruamazi/api/arabic-news-api/,arabic-news-api.p.rapidapi.com,GET:Sky news Arabic,مسار يسترجع اخر الاخبار من موقع سكاي نيوز عربي,,[{}],[{}]
Arabic news API,https://rapidapi.com/ruamazi/api/arabic-news-api/,arabic-news-api.p.rapidapi.com,GET:France24 Arabic,مسار يقوم باسترجاع اخر الأخبار من موقع فرانس 24 بالعربية,,[{}],[{}]
AI News - Global,https://rapidapi.com/ai-box-ai-box-default/api/ai-news-global/,ai-news-global.p.rapidapi.com,GET:Get News,Get News by region.,,"[{'参数名': ['region', 'version'], '参数类型': ['STRING', 'STRING'], '参数注意事项': [""One of the region's key code in the list of Get Regions method."", '']}]",[{}]
News Network,https://rapidapi.com/ai-box-ai-box-default/api/news-network/,news-network.p.rapidapi.com,GET:Get News,"Return list of news by selected region and category.
Visit our demo site",,"[{'参数名': ['region', 'category'], '参数类型': ['ENUM', 'ENUM'], '参数注意事项': ['ae: United Arab Emirates\nar: Argentina\nat: Austria\nau: Australia\nbe: Belgium\nbg: Bulgaria\nbr: Brazil\nca: Canada\nch: Switzerland\ncn: China\nco: Colombia\ncu: Cuba\ncz: Czech Republic\nde: Germany\neg: Egypt\nfr: France\ngb: United Kingdom\ngr: Greece\nhk: Hong Kong\nhu: Hungray\nid: Indonesia\nie: Ireland\nil: Israel\nin: India\nit: Italy\njp: Japan\nkr: South Korea\nlt: Lithuania\nlv: Latvia\nma: Morocco\nmx: Mexico\nmy: Malaysia\nng: Nigeria\nnl: Netherlands\nno: Norway\nnz: New Zealand\nph: Philippines\npl: Poland\npt: Portugal\nro: Romania\nrs: Serbia\nru: Russia\nsa: Saudi Arabia\nse: Sweden\nsg: Singapore\nsi: Slovenia\nsk: Slovakia\nth: Thailand\ntr: Turkey\ntw: Taiwan\nua: Ukraine\nus: United States\nve: Venuzuela\nza: South Africa', '']}]",[{}]
News Network,https://rapidapi.com/ai-box-ai-box-default/api/news-network/,news-network.p.rapidapi.com,GET:Search News,"Search news by given keyword.
Visit our demo site",,"[{'参数名': ['keyword', 'language'], '参数类型': ['STRING', 'ENUM'], '参数注意事项': ['', 'ar: arabic\nde: german\nen: english\nes: Spanish\nfr: French\nhe: hebrew\nit: italian\nnl: dutch\nno: norwegian\npt: portuguese\nru: russian\nse: swedish\nzh: chinese']}]",[{}]
News Network,https://rapidapi.com/ai-box-ai-box-default/api/news-network/,news-network.p.rapidapi.com,GET:Available Region List,Return list of available regions.,,[{}],[{}]
Indian News,https://rapidapi.com/johnjames28/api/indian-news1/,indian-news1.p.rapidapi.com,GET:Get Indian News,"This api covers a diverse spectrum of news categories, including politics, technology, entertainment, sports, business, and more, ensuring that you stay well-informed about the latest happenings in your home country, India. Its intuitive design allows you to easily navigate th...",,[{}],[{}]
Whatsapp Checker,https://rapidapi.com/toumirttv/api/whatsapp-checker/,whatsapp-checker.p.rapidapi.com,GET:Is On Whatsapp?,Please Enter the Number with the country code and without the +.,,"[{'参数名': ['number'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Crypto Latest News,https://rapidapi.com/osamarizk20/api/crypto-latest-news/,crypto-latest-news.p.rapidapi.com,GET:Latest Crypto News,"Find the latest cryptocurrency news, updates, values, prices, and more related to Bitcoin, Ethereum, Dogecoin, DeFi and NFTs from several newspapers and websites",,[{}],[{}]
News Search,https://rapidapi.com/opensorted/api/news-search9/,news-search9.p.rapidapi.com,GET:search,Search news articles,,[{}],"[{'参数名': ['count', 'setLang'], '参数类型': ['NUMBER', 'STRING'], '参数注意事项': ['Number of news articles to return', 'Language code. Example: \\""en\\""']}]"
News Search,https://rapidapi.com/opensorted/api/news-search9/,news-search9.p.rapidapi.com,GET:author,Search news articles from a specific publisher,,[{}],"[{'参数名': ['setLang', 'count'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Language code', 'Number of results']}]"
Guitar Haven,https://rapidapi.com/StolenThunda/api/guitar-haven/,guitar-haven.p.rapidapi.com,GET:Get All Guitar News,This endpoint will return all current articles from the front page of top guitar magazines online,,[{}],[{}]
Guitar Haven,https://rapidapi.com/StolenThunda/api/guitar-haven/,guitar-haven.p.rapidapi.com,GET:Get All News By One Provider,This endpoint retrieves all gather data by one news source,,"[{'参数名': ['sourceID'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Guitar Haven,https://rapidapi.com/StolenThunda/api/guitar-haven/,guitar-haven.p.rapidapi.com,GET:Homepage,Homepage,,[{}],[{}]
World News,https://rapidapi.com/WorldNewsAPI/api/world-news3/,world-news3.p.rapidapi.com,GET:Search News,Search for news.,,[{}],"[{'参数名': ['sort', 'latest-publish-date', 'offset', 'earliest-publish-date', 'sort-direction', 'language', 'max-sentiment', 'location-filter', 'authors', 'min-sentiment', 'entities', 'number', 'news-sources', 'source-countries', 'text'], '参数类型': ['STRING', 'STRING', 'NUMBER', 'STRING', 'STRING', 'STRING', 'NUMBER', 'STRING', 'STRING', 'NUMBER', 'STRING', 'NUMBER', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['The sorting criteria.', 'The news must have been published before this date.', 'The number of news to skip in range [0,1000]', 'The news must have been published after this date.', 'Whether to sort ascending or descending.', 'The ISO 6391 language code of the news, e.g. \\""en\\"" for English.', 'The maximal sentiment of the news in range [-1,1].', 'Filter news by radius around a certain location. Format is \\""latitude,longitude,radius in kilometers\\"", e.g. 51.050407, 13.737262, 100', 'A comma-separated list of author names. Only news from any of the given authors will be returned.', 'The minimal sentiment of the news in range [-1,1].', 'Filter news by entities, e.g. ORG:Tesla.', 'The number of news to return in range [1,100]', 'A comma-separated list of news sources from which the news should originate, e.g. https://www.bbc.co.uk', 'A comma-separated list of ISO 3166 country codes from which the news should originate, e.g. gb,us.', 'The text to match in the news content.']}]"
World News,https://rapidapi.com/WorldNewsAPI/api/world-news3/,world-news3.p.rapidapi.com,GET:Extract News,Extract a news entry from a news site.,,"[{'参数名': ['url', 'analyze', 'api-key'], '参数类型': ['STRING', 'BOOLEAN', 'STRING'], '参数注意事项': ['The url of the news.', 'Whether to analyze the news (extract entities etc.)', '']}]",[{}]
World News,https://rapidapi.com/WorldNewsAPI/api/world-news3/,world-news3.p.rapidapi.com,GET:Extract News Links,Extract a news links from a news website.,,[{}],"[{'参数名': ['sub-domain', 'prefix'], '参数类型': ['BOOLEAN', 'STRING'], '参数注意事项': ['Whether to include links to news on sub-domains.', 'The prefix the news links must start with.']}]"
World News,https://rapidapi.com/WorldNewsAPI/api/world-news3/,world-news3.p.rapidapi.com,GET:Website to RSS Feed,Turn a news website into an RSS feed. Any page of a news website can be turned into an RSS feed. Provide the URL to the page and the API will return an RSS feed with the latest news from that page.,,[{}],"[{'参数名': ['extract-news'], '参数类型': ['BOOLEAN'], '参数注意事项': ['Whether extract news and add information such as description, publish date, and image to each item.']}]"
World News,https://rapidapi.com/WorldNewsAPI/api/world-news3/,world-news3.p.rapidapi.com,GET:Get GEO Coordinates,Get the geo coordinates for a location. The location can be an exact address but also just the name of a city or country.,,"[{'参数名': ['location', 'api-key'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The address or name of the location, e.g. Tokyo, Japan.', '']}]",[{}]
World News,https://rapidapi.com/mbzkrm/api/world-news4/,world-news4.p.rapidapi.com,POST:country_headlines,"returns the headlines and other minified data related to an article
DEFAULT VALUE : us
countries : Two letter combination representation of country: ae ar at au be bg br ca ch cn co cu cz de eg fr gb gr hk hu id ie il in it jp kr lt lv ma mx my ng nl no nz ph pl p...",,[{}],[{}]
World News,https://rapidapi.com/mbzkrm/api/world-news4/,world-news4.p.rapidapi.com,POST:category_headlines,"The category you want to get headlines for. Possible options: business , entertainment , general , health , science , sports , technology
DEFAULT CATEGORY : buisness",,[{}],[{}]
World News,https://rapidapi.com/mbzkrm/api/world-news4/,world-news4.p.rapidapi.com,POST:everything,"returns everything related to a news article on a given subject
OPTIONAL ; you can also choose the language of your response … available ar de en es fr he it nl no pt ru sv ud zh",,[{}],[{}]
Election2020 Smartable,https://rapidapi.com/SmartableAI/api/election2020-smartable/,election2020-smartable.p.rapidapi.com,GET:GetTopics,Get election 2020 topics,,[{}],[{}]
Election2020 Smartable,https://rapidapi.com/SmartableAI/api/election2020-smartable/,election2020-smartable.p.rapidapi.com,GET:GetNewsletters,Get election 2020 newsletters,,[{}],[{}]
Election2020 Smartable,https://rapidapi.com/SmartableAI/api/election2020-smartable/,election2020-smartable.p.rapidapi.com,GET:GetSponsorships,Get sponsorships,,[{}],[{}]
Top Sports News,https://rapidapi.com/albertoshp/api/top-sports-news/,top-sports-news.p.rapidapi.com,GET:Espn,Get the top news from ESPN website.,,[{}],[{}]
Top Sports News,https://rapidapi.com/albertoshp/api/top-sports-news/,top-sports-news.p.rapidapi.com,GET:Espn by category,Get top ESPN news by category,,"[{'参数名': ['category'], '参数类型': ['ENUM'], '参数注意事项': ['nba\nmlb\nnfl\nsoccer\nncaff\nmma\nwnba\nolympics\nncaam\ngolf\nnascar\nracing\nrugby\nncaaw\ntennis\nlittle-league-world-series\nboxing\nchalk\nf1\nnba-g-league\nwwe']}]",[{}]
Top Sports News,https://rapidapi.com/albertoshp/api/top-sports-news/,top-sports-news.p.rapidapi.com,GET:Sports illustrated,Gets the top news from Sports illustrated website,,[{}],"[{'参数名': ['category'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Top Sports News,https://rapidapi.com/albertoshp/api/top-sports-news/,top-sports-news.p.rapidapi.com,GET:90min leagues,Gets the league news from 90min website,,[{}],"[{'参数名': ['league'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Top Sports News,https://rapidapi.com/albertoshp/api/top-sports-news/,top-sports-news.p.rapidapi.com,GET:90min,Gets the top news from 90min website,,[{}],"[{'参数名': ['category'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Old GNews Domain Checker,https://rapidapi.com/nackedblogging/api/old-gnews-domain-checker/,old-gnews-domain-checker.p.rapidapi.com,GET:Check Domain,Check domain wether it's a old gnews or not.,,"[{'参数名': ['domain'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Moka News,https://rapidapi.com/uchihahamada/api/moka-news/,moka-news.p.rapidapi.com,GET:Sources List (New),Use this endpoint to get the list of all source.,,[{}],[{}]
Moka News,https://rapidapi.com/uchihahamada/api/moka-news/,moka-news.p.rapidapi.com,GET:Filter { By Category & Source } (New),"Use this endpoint to get the recent 50 news items from a specific category from Categories
list & a specific source from Sources list.",,"[{'参数名': ['source', 'cat'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
Moka News,https://rapidapi.com/uchihahamada/api/moka-news/,moka-news.p.rapidapi.com,GET:By Source (New),Use this endpoint to get the recent 50 news items from a specific source from Sources list,,"[{'参数名': ['source'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Moka News,https://rapidapi.com/uchihahamada/api/moka-news/,moka-news.p.rapidapi.com,GET:Recent 50,GET the recent 50 news,,[{}],[{}]
Moka News,https://rapidapi.com/uchihahamada/api/moka-news/,moka-news.p.rapidapi.com,GET:Recent 100,GET the recent 100 news,,[{}],[{}]
Moka News,https://rapidapi.com/uchihahamada/api/moka-news/,moka-news.p.rapidapi.com,GET:by Category,"get the recent 50 news by category , EX : Sport , World …. etc",,"[{'参数名': ['cat'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Moka News,https://rapidapi.com/uchihahamada/api/moka-news/,moka-news.p.rapidapi.com,GET:categories,get the list of Moka News categories ( important if you want later to get data related to a specific category).,,[{}],[{}]
ZENARK NewsAPI,https://rapidapi.com/zenark/api/zenark-newsapi/,zenark-newsapi.p.rapidapi.com,GET:search,the search endpoint,,[{}],"[{'参数名': ['summaryFormat'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Hot Breaking News - Latest News,https://rapidapi.com/tuananh9801-HL-UE61e_/api/hot-breaking-news-latest-news/,hot-breaking-news-latest-news.p.rapidapi.com,GET:Hot - Latest News,"This endpoint provides hot - latest news for a country (us, uk, australia, …) or a topic (tech, travel, android, marketing, …).
If you want custom topic or country, please contact us.",,[{}],"[{'参数名': ['numberOfRow', 'pageNumber', 'sortBy'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['The number of results to return per page (request), 5 is the default\nBasic plan maximum: 5\nPro plan maximum: 20\nUltra plan maximum: 100', 'Use this to page through the results if the total results found is greater than the page size. Start with 1', 'Possible options: hot, newest\nDefault: newest']}]"
India Today Unofficial,https://rapidapi.com/pranshujain0111/api/india-today-unofficial/,india-today-unofficial.p.rapidapi.com,GET:Tag Search,Get news as per the tag,,"[{'参数名': ['tag'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
India Today Unofficial,https://rapidapi.com/pranshujain0111/api/india-today-unofficial/,india-today-unofficial.p.rapidapi.com,GET:Get News,All Latest news from India Today Platform,,[{}],[{}]
LIVE TV API,https://rapidapi.com/Hooleymass/api/live-tv-api1/,live-tv-api1.p.rapidapi.com,GET:/tv,"Returns the entire data for tv endpoint (e.g name, streamUrls, description,…)",,[{}],[{}]
LIVE TV API,https://rapidapi.com/Hooleymass/api/live-tv-api1/,live-tv-api1.p.rapidapi.com,GET:/tv/:id,Get any station by number 1-148,,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
German Police and Crime News Live,https://rapidapi.com/brandmobil/api/german-police-and-crime-news-live/,german-police-and-crime-news-live.p.rapidapi.com,GET:Get Individual Source News,"This endpoint will return back all news about police, crime, accidents and more like this from germany from a specific news source.",,"[{'参数名': ['newspaperId'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
German Police and Crime News Live,https://rapidapi.com/brandmobil/api/german-police-and-crime-news-live/,german-police-and-crime-news-live.p.rapidapi.com,GET:Get all Police News,"This endpoint will return back all news about police, crime, accidents and more like this from germany.",,[{}],[{}]
LGBTQ World News Live,https://rapidapi.com/42atlas/api/lgbtq-world-news-live/,lgbtq-world-news-live.p.rapidapi.com,GET:Get All LGBTQ+ News,This endpoint will return back all news about LGBTQ+ from all over the world.,,[{}],[{}]
LGBTQ World News Live,https://rapidapi.com/42atlas/api/lgbtq-world-news-live/,lgbtq-world-news-live.p.rapidapi.com,GET:Get Individual News from Source,Get News about LGBTQ+ from a specific news resource.,,"[{'参数名': ['newspaperId'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Programming Posts,https://rapidapi.com/youssefboulalq-tfIG9f8ALpe/api/programming-posts/,programming-posts.p.rapidapi.com,GET:Searching through posts,You can specify a keyword to search,,"[{'参数名': ['search'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Programming Posts,https://rapidapi.com/youssefboulalq-tfIG9f8ALpe/api/programming-posts/,programming-posts.p.rapidapi.com,GET:Get posts by the amount you need,You can specify amount you want by:,,[{}],"[{'参数名': ['amount'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]"
Targeted Keyword trend,https://rapidapi.com/ramcharangoodboy-rd27go0ww30/api/targeted-keyword-trend/,targeted-keyword-trend.p.rapidapi.com,GET:Keyword,Returns “Monthly Data” and “Search count” for a given keyword,,"[{'参数名': ['keyword'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Kenyan News Api,https://rapidapi.com/givansot-9FJ_nMxdX9i/api/kenyan-news-api/,kenyan-news-api.p.rapidapi.com,GET:Get all the news in english,This endpoint will return back all news about climate change from all over the world,,[{}],[{}]
Kenyan News Api,https://rapidapi.com/givansot-9FJ_nMxdX9i/api/kenyan-news-api/,kenyan-news-api.p.rapidapi.com,GET:Get the news in swahili,This request will return the news articles in swahili language,,[{}],[{}]
Malaysia Kini,https://rapidapi.com/ai-box-ai-box-default/api/malaysia-kini/,malaysia-kini.p.rapidapi.com,GET:Get Latest Article List,Return a list of current latest news article with info.,,"[{'参数名': ['language'], '参数类型': ['ENUM'], '参数注意事项': ['English (en), Malay (my), Chinese (zh)']}]",[{}]
Malaysia Kini,https://rapidapi.com/ai-box-ai-box-default/api/malaysia-kini/,malaysia-kini.p.rapidapi.com,GET:Get Article by SID,Return news article content based on sid stated in Get Latest Article List method.,,"[{'参数名': ['sid'], '参数类型': ['NUMBER'], '参数注意事项': ['Article id number return by Get Latest Article List method (stated as sid)']}]",[{}]
Malaysia Kini,https://rapidapi.com/ai-box-ai-box-default/api/malaysia-kini/,malaysia-kini.p.rapidapi.com,POST:Subscribe Live News Notification (for Free),"We adopt push technology to send the live notification instantly to your url endpoint for further process when latest news article available, you will receive email notification as well with news data.
feel free to email us at admin@core-api.net if y...",,[{}],[{}]
Goverlytics,https://rapidapi.com/ioto-international-ioto-international-default/api/goverlytics1/,goverlytics1.p.rapidapi.com,GET:records,Fetches records data,,[{}],"[{'参数名': ['level_of_government', 'region', 'speaker_id', 'speaker_party', 'topic', 'limit', 'page', 'substring'], '参数类型': ['ENUM', 'ENUM', 'STRING', 'STRING', 'STRING', 'NUMBER', 'NUMBER', 'STRING'], '参数注意事项': ['', '', '', '', '', '', '', '']}]"
Goverlytics,https://rapidapi.com/ioto-international-ioto-international-default/api/goverlytics1/,goverlytics1.p.rapidapi.com,GET:politician/{goverlytics_id},Get 1 politician given their 'goverlytics_id'.,,"[{'参数名': ['goverlytics_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Goverlytics,https://rapidapi.com/ioto-international-ioto-international-default/api/goverlytics1/,goverlytics1.p.rapidapi.com,GET:politicians,fetch a list of politicians data,,[{}],"[{'参数名': ['municipality', 'province', 'level_of_government', 'active', 'limit', 'page'], '参数类型': ['ENUM', 'ENUM', 'ENUM', 'BOOLEAN', 'NUMBER', 'NUMBER'], '参数注意事项': ['', '', '', '', '', '']}]"
Sri Lanka latest news,https://rapidapi.com/sparenua-yjWFlQ4eKS/api/sri-lanka-latest-news/,sri-lanka-latest-news.p.rapidapi.com,GET:NewsFirst English - Sri Lanka,"NewsFirst English delivers the latest news and insights from Sri Lanka, covering politics, sports, entertainment, and more. Stay informed and connected with up-to-date coverage and analysis tailored for an international audience. Subscribe to NewsFirst English for the top stor...",,[{}],[{}]
Sri Lanka latest news,https://rapidapi.com/sparenua-yjWFlQ4eKS/api/sri-lanka-latest-news/,sri-lanka-latest-news.p.rapidapi.com,GET:Newswire Sri Lanka,"Discover the pulse of Sri Lanka with Newswire News. Uncover breaking stories, politics, sports, entertainment, and cultural updates from the vibrant island nation. Stay informed and engaged with up-to-date news tailored for a global audience. Subscribe to Newswire News Sri Lan...",,[{}],[{}]
Sri Lanka latest news,https://rapidapi.com/sparenua-yjWFlQ4eKS/api/sri-lanka-latest-news/,sri-lanka-latest-news.p.rapidapi.com,GET:Sirasa News Sri Lanka,"Sirasa News Sri Lanka delivers reliable, timely, and comprehensive news updates in Sinhala. Stay connected to the heart of Sri Lanka with our SEO-friendly coverage of politics, sports, entertainment, and more. Experience the nation's most trusted news source - subscribe to Sir...",,[{}],[{}]
Sri Lanka latest news,https://rapidapi.com/sparenua-yjWFlQ4eKS/api/sri-lanka-latest-news/,sri-lanka-latest-news.p.rapidapi.com,GET:Daily Mirror News Sri Lanka,"Daily Mirror News Sri Lanka provides accurate, timely, and in-depth news on politics, sports, entertainment, and more. Stay informed with our SEO-friendly coverage and experience Sri Lanka's most trusted English-language newspaper. Subscribe now for the latest stories, opinion...",,[{}],[{}]
Sri Lanka latest news,https://rapidapi.com/sparenua-yjWFlQ4eKS/api/sri-lanka-latest-news/,sri-lanka-latest-news.p.rapidapi.com,GET:FT News Sri Lanka,"FT News Sri Lanka delivers in-depth business, finance, and economic updates tailored to your needs. Stay ahead with our SEO-friendly coverage, expert analysis, and market insights. Embrace success with the nation's most trusted news source. Subscribe to FT News Sri Lanka today...",,[{}],[{}]
Sri Lanka latest news,https://rapidapi.com/sparenua-yjWFlQ4eKS/api/sri-lanka-latest-news/,sri-lanka-latest-news.p.rapidapi.com,GET:The Island News,"Immerse yourself in Sri Lanka's vibrant culture, breathtaking landscapes, and rich heritage with The Island News. Explore travel tips, local events, and lifestyle updates from the Pearl of the Indian Ocean. Subscribe to our SEO-friendly Sri Lanka edition for the latest news an...",,[{}],[{}]
Sri Lanka latest news,https://rapidapi.com/sparenua-yjWFlQ4eKS/api/sri-lanka-latest-news/,sri-lanka-latest-news.p.rapidapi.com,GET:Ada Derana News,"Ada Derana News brings you the latest and most comprehensive coverage of Sri Lanka's top stories, politics, sports, and entertainment. Stay informed with our SEO-friendly, up-to-the-minute news updates, and experience the best of Sri Lanka from your screen. Subscribe now!",,[{}],[{}]
Climate Change lv,https://rapidapi.com/echave98alexander/api/climate-change-lv/,climate-change-lv.p.rapidapi.com,GET:Get All Individual Source of Climate Changes News,Get All Individual News of Climate Changes News and the Source.,,"[{'参数名': ['newspaperId'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Climate Change lv,https://rapidapi.com/echave98alexander/api/climate-change-lv/,climate-change-lv.p.rapidapi.com,GET:Get All Climate Changes News,This endpoint will return back all news about Climate Change from all over the World,,"[{'参数名': ['newspaperId'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Article/Page Content Extractor for SEO,https://rapidapi.com/spekulatius/api/article-page-content-extractor-for-seo/,article-page-content-extractor-for-seo.p.rapidapi.com,POST:Content Extraction,Allows to extract the content from a given URL,,[{}],[{}]
Article Text,https://rapidapi.com/iwootten/api/article-text1/,article-text1.p.rapidapi.com,GET:article,Returns the text for the article found at a url,,[{}],"[{'参数名': ['type', 'processor'], '参数类型': ['STRING', 'NUMBER'], '参数注意事项': ['Selects response type. Valid values text/json', ""Selects which version of the processor you'd like to use, Valid values 1,2""]}]"
