API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
Easy Weather,https://rapidapi.com/aptitudeapps/api/easy-weather1/,easy-weather1.p.rapidapi.com,GET:Hourly forecast (240 hours),Get a 240-hour forecast for the given latitude and longitude.,,"[{'参数名': ['latitude', 'longitude'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
Easy Weather,https://rapidapi.com/aptitudeapps/api/easy-weather1/,easy-weather1.p.rapidapi.com,GET:Weather alerts,Get weather alerts posted by the local meteorological agency for the given latitude and longitude.,,"[{'参数名': ['latitude', 'longitude', 'country'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]",[{}]
Easy Weather,https://rapidapi.com/aptitudeapps/api/easy-weather1/,easy-weather1.p.rapidapi.com,GET:Complete weather (single call),"Get current conditions, hourly forecast, daily forecast, and alerts in a single response for the given latitude and longitude (you must supply ISO country code to receive weather alerts).",,[{}],"[{'参数名': ['country'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Easy Weather,https://rapidapi.com/aptitudeapps/api/easy-weather1/,easy-weather1.p.rapidapi.com,GET:Historical (hourly),"Get a historical hourly forecast for the given latitude, longitude, and start date/time.",,"[{'参数名': ['latitude', 'longitude', 'date'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]",[{}]
Easy Weather,https://rapidapi.com/aptitudeapps/api/easy-weather1/,easy-weather1.p.rapidapi.com,GET:Historical (daily),"Get a historical daily forecast for the given latitude, longitude, and start date/time.",,"[{'参数名': ['latitude', 'longitude', 'date'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]",[{}]
Weather API - By Any City,https://rapidapi.com/onetech265/api/weather-api-by-any-city/,weather-api-by-any-city.p.rapidapi.com,GET:Get Weather Updates,This endpoint get all necessary weather information,,"[{'参数名': ['city'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Plant Hardiness Zone,https://rapidapi.com/fireside-worldwide-fireside-worldwide-default/api/plant-hardiness-zone/,plant-hardiness-zone.p.rapidapi.com,GET:Retrieve the Hardiness Zone,Pass a ZIP code in the endpoint path to return an object that includes the ZIP code and USDA Plant Hardiness Zone.,,"[{'参数名': ['zipcode'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Yahoo Weather,https://rapidapi.com/apishub/api/yahoo-weather5/,yahoo-weather5.p.rapidapi.com,GET:Search by location,"Search by location, location is city name, e.g. location=sunnyvale,ca or location=shanghai,cn will work",,[{}],"[{'参数名': ['format', 'u'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['xml or json, default is json', 'f for Fahrenheit or c for Celsius, default is f']}]"
Yahoo Weather,https://rapidapi.com/apishub/api/yahoo-weather5/,yahoo-weather5.p.rapidapi.com,GET:Search by woeid,"To find your woeid, browse or search for your city from Yahoo Weather page. The woeid is in the URL for the forecast page for that city. For example, if you ""Change location"" for Sunnyvale, the forecast page for that city is",,[{}],"[{'参数名': ['format', 'u'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['xml or json, default is json', 'f for Fahrenheit or c for Celsius, default is f']}]"
Yahoo Weather,https://rapidapi.com/apishub/api/yahoo-weather5/,yahoo-weather5.p.rapidapi.com,GET:Search by geolocation latitude & longitude,"input location latitude & longitude number, Example: lat=37.372&lon=-122.038",,[{}],"[{'参数名': ['format', 'u'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['xml or json, default is json', 'f for Fahrenheit or c for Celsius, default is f']}]"
Sunrise Sunset Times,https://rapidapi.com/Macca895/api/sunrise-sunset-times/,sunrise-sunset-times.p.rapidapi.com,GET:Get Sunrise and Sunset Times,"Get sunrise and sunset times by date, latitude, and longitude.",,[{}],"[{'参数名': ['timeZoneId'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Weather by API-Ninjas,https://rapidapi.com/apininjas/api/weather-by-api-ninjas/,weather-by-api-ninjas.p.rapidapi.com,GET:/v1/weather,API Ninjas Weather API endpoint.,,[{}],"[{'参数名': ['lat', 'lon', 'zip', 'city', 'state', 'country'], '参数类型': ['NUMBER', 'STRING', 'NUMBER', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['Latitude of desired location. If used, lon parameter must also be supplied.', 'Longitude of desired location. If used, lat parameter must also be supplied.', '5-digit Zip code (United States only).', 'City name.', 'US state (United States only).', 'Country name.']}]"
World Weather Online API,https://rapidapi.com/worldweatheronline/api/world-weather-online-api1/,world-weather-online-api1.p.rapidapi.com,GET:Local Weather API,"The Local Weather REST API (also called City and Town Weather API) method allows you to access current weather conditions, the next 14 days of accurate and reliable weather forecast, Air Quality Data, Weather Alerts and Monthly Climate Averages for over 4 million cities and to...",,[{}],"[{'参数名': ['num_of_days', 'tp', 'lang', 'aqi', 'alerts', 'format'], '参数类型': ['NUMBER', 'ENUM', 'STRING', 'STRING', 'STRING', 'ENUM'], '参数注意事项': ['', '', '', '', '', '']}]"
World Weather Online API,https://rapidapi.com/worldweatheronline/api/world-weather-online-api1/,world-weather-online-api1.p.rapidapi.com,GET:Marine Weather API,Marine Weather API provides worldwide marine weather forecast and tide data for upto 7-days.,,[{}],"[{'参数名': ['num_of_days', 'lang', 'tp', 'tide', 'format'], '参数类型': ['NUMBER', 'STRING', 'ENUM', 'STRING', 'ENUM'], '参数注意事项': ['', '', '', '', '']}]"
World Weather Online API,https://rapidapi.com/worldweatheronline/api/world-weather-online-api1/,world-weather-online-api1.p.rapidapi.com,GET:Ski Weather API,Ski Weather API provides worldwide ski and mountain weather forecast for upto 7-days.,,[{}],"[{'参数名': ['num_of_days', 'lang', 'tp', 'format'], '参数类型': ['NUMBER', 'STRING', 'ENUM', 'ENUM'], '参数注意事项': ['', '', '', '']}]"
World Weather Online API,https://rapidapi.com/worldweatheronline/api/world-weather-online-api1/,world-weather-online-api1.p.rapidapi.com,GET:Search API,"The Location search API method takes a query value and returns information about the location, including area name, country, latitude/longitude, population, and a URL for the weather information.",,[{}],"[{'参数名': ['format'], '参数类型': ['ENUM'], '参数注意事项': ['']}]"
World Weather Online API,https://rapidapi.com/worldweatheronline/api/world-weather-online-api1/,world-weather-online-api1.p.rapidapi.com,GET:Astronomy API,The Astronomy and Lunar API method allows you to access astronomy information for any given date.,,[{}],"[{'参数名': ['format'], '参数类型': ['ENUM'], '参数注意事项': ['']}]"
World Weather Online API,https://rapidapi.com/worldweatheronline/api/world-weather-online-api1/,world-weather-online-api1.p.rapidapi.com,GET:Time Zone API,The Time Zone API method retrieves current local time and UTC offset hour and minute for a specified location.,,[{}],"[{'参数名': ['format'], '参数类型': ['ENUM'], '参数注意事项': ['']}]"
World Weather Online API,https://rapidapi.com/worldweatheronline/api/world-weather-online-api1/,world-weather-online-api1.p.rapidapi.com,GET:Local History Weather API,"The Local Historical or Past Weather API (also known as City and Town Historical Weather API) allows you to access weather conditions from 1st July 2008 up until the present time. The API returns weather elements such as temperature, precipitation (rainfall), weather descripti...",,[{}],"[{'参数名': ['lang', 'enddate', 'tp', 'format'], '参数类型': ['STRING', 'DATE (YYYY-MM-DD)', 'ENUM', 'ENUM'], '参数注意事项': ['', '', '', '']}]"
World Weather Online API,https://rapidapi.com/worldweatheronline/api/world-weather-online-api1/,world-weather-online-api1.p.rapidapi.com,GET:Marine History Weather API,"The Historical Marine Weather API method allows you to access marine data since 1st Jan, 2015 for a given longitude and latitude, as well as tide data. The Historical Marine Weather API returns weather elements such as temperature, precipitation (rainfall), weather description...",,[{}],"[{'参数名': ['lang', 'tide', 'tp', 'enddate', 'format'], '参数类型': ['STRING', 'STRING', 'ENUM', 'DATE (YYYY-MM-DD)', 'ENUM'], '参数注意事项': ['', '', '', '', '']}]"
Koppen Climate Classification,https://rapidapi.com/aptitudeapps/api/koppen-climate-classification/,koppen-climate-classification.p.rapidapi.com,GET:Classification,Get Köppen classification code for the given latitude and longitude.,,"[{'参数名': ['lat', 'lon'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
Air Quality by API-Ninjas,https://rapidapi.com/apininjas/api/air-quality-by-api-ninjas/,air-quality-by-api-ninjas.p.rapidapi.com,GET:/v1/airquality,API Ninjas Air Quality API endpoint.,,[{}],"[{'参数名': ['lat', 'lon', 'city', 'state', 'country', 'zip'], '参数类型': ['NUMBER', 'NUMBER', 'STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['Latitude of desired location. If used, the lon parameter must also be supplied.', 'Longitude of desired location. If used, the lat parameter must also be supplied.', 'City name.', 'US state (United States only).', 'Country name.', '']}]"
Weather,https://rapidapi.com/apidojo/api/weather338/,weather338.p.rapidapi.com,GET:locations/search,Search City or Zipcode,,[{}],"[{'参数名': ['language'], '参数类型': ['STRING'], '参数注意事项': ['The language code']}]"
Weather,https://rapidapi.com/apidojo/api/weather338/,weather338.p.rapidapi.com,GET:locations/get-details,Get detail information of specific location,,[{}],"[{'参数名': ['language'], '参数类型': ['STRING'], '参数注意事项': ['The language code']}]"
Weather,https://rapidapi.com/apidojo/api/weather338/,weather338.p.rapidapi.com,GET:weather/forecast,Get weather forecast information to specific GEO location,,[{}],"[{'参数名': ['language', 'units'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The language code', 'One of the followings : e - English | m - Metric | h - Hybrid']}]"
Weather,https://rapidapi.com/apidojo/api/weather338/,weather338.p.rapidapi.com,GET:news/list,List latest weather forecast news,,[{}],"[{'参数名': ['offset', 'limit'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['Use for paging purpose', 'Use for paging purpose']}]"
APJOY-Weather Forecast,https://rapidapi.com/tekoolproducts/api/apjoy-weather-forecast/,apjoy-weather-forecast.p.rapidapi.com,GET:GetWeatherForecast,"This endpoint provides weather forecast information based on the user's location. It returns the current weather conditions, daily forecasts, and additional weather data, such as temperature, humidity, and wind speed. The data is sourced from OpenWeatherMap, ensuring accurate ...",,[{}],"[{'参数名': ['days'], '参数类型': ['NUMBER'], '参数注意事项': ['The number of days of forecast data to retrieve (1-16). If not provided, it defaults to 1 day.']}]"
RapidWeather,https://rapidapi.com/standingapi-standingapi-default/api/rapidweather/,rapidweather.p.rapidapi.com,GET:One Call API,The One Call API provides the following weather data for any geographical coordinates:,,[{}],"[{'参数名': ['exclude', 'units', 'lang'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['By using this parameter you can exclude some parts of the weather data from the API response. It should be a comma-delimited list (without spaces).\nAvailable values:\ncurrent\nminutely\nhourly\ndaily\nalerts', 'Units of measurement. standard, **metric **and **imperial **units are available. If you do not use the **units **parameter, **standard **units will be applied by default', '']}]"
RapidWeather,https://rapidapi.com/standingapi-standingapi-default/api/rapidweather/,rapidweather.p.rapidapi.com,GET:Cities in circle,API returns data from cities laid within definite circle that is specified by center point,,[{}],"[{'参数名': ['cnt', 'units', 'lang'], '参数类型': ['NUMBER', 'STRING', 'STRING'], '参数注意事项': ['Number of cities around the point that should be returned. The default number of cities is 5, the maximum is 50.', 'Units of measurement. standard, **metric **and **imperial **units are available. If you do not use the **units **parameter, **standard **units will be applied by default.', 'You can use the **lang **parameter to get the output in your language']}]"
RapidWeather,https://rapidapi.com/standingapi-standingapi-default/api/rapidweather/,rapidweather.p.rapidapi.com,GET:Previous 5 Days Historical Weather Data,Historical weather data for the previous 5 days,,[{}],"[{'参数名': ['units', 'lang'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Units of measurement. standard, **metric **and **imperial **units are available. If you do not use the **units **parameter, **standard **units will be applied by default.', 'You can use the **lang **parameter to get the output in your language']}]"
RapidWeather,https://rapidapi.com/standingapi-standingapi-default/api/rapidweather/,rapidweather.p.rapidapi.com,GET:By ZIP code,Please note if country is not specified then the search works for USA as a default.,Current weather data,[{}],"[{'参数名': ['units', 'lang'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Units of measurement. standard, **metric **and **imperial **units are available. If you do not use the **units **parameter, **standard **units will be applied by default.', 'You can use the **lang **parameter to get the output in your language']}]"
RapidWeather,https://rapidapi.com/standingapi-standingapi-default/api/rapidweather/,rapidweather.p.rapidapi.com,GET:By geographic coordinates,By geographic coordinates,Current weather data,[{}],"[{'参数名': ['units', 'lang'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Units of measurement. standard, **metric **and **imperial **units are available. If you do not use the **units **parameter, **standard **units will be applied by default.', 'You can use the **lang **parameter to get the output in your language']}]"
RapidWeather,https://rapidapi.com/standingapi-standingapi-default/api/rapidweather/,rapidweather.p.rapidapi.com,GET:By city ID,"You can make an API call by city ID.
We recommend to call API by city ID to get unambiguous result for your city.",Current weather data,[{}],"[{'参数名': ['units', 'lang'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Units of measurement. standard, **metric **and **imperial **units are available. If you do not use the **units **parameter, **standard **units will be applied by default.', 'You can use the **lang **parameter to get the output in your language']}]"
RapidWeather,https://rapidapi.com/standingapi-standingapi-default/api/rapidweather/,rapidweather.p.rapidapi.com,GET:By city name,"You can call by city name or city name, state code and country code. Please note that searching by states available only for the USA locations.",Current weather data,[{}],"[{'参数名': ['units', 'lang'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Units of measurement. standard, **metric **and **imperial **units are available. If you do not use the **units **parameter, **standard **units will be applied by default.', 'You can use the **lang **parameter to get the output in your language']}]"
RapidWeather,https://rapidapi.com/standingapi-standingapi-default/api/rapidweather/,rapidweather.p.rapidapi.com,GET:Call 5 day / 3 hour forecast data - By city name,You can search weather forecast for 5 days with data every 3 hours by city name.,5 day weather forecast,[{}],"[{'参数名': ['cnt', 'units', 'lang'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['A number of timestamps, which will be returned in the API response.', 'Units of measurement. standard, **metric **and **imperial **units are available. If you do not use the **units **parameter, **standard **units will be applied by default.', 'You can use the **lang **parameter to get the output in your language']}]"
RapidWeather,https://rapidapi.com/standingapi-standingapi-default/api/rapidweather/,rapidweather.p.rapidapi.com,GET:Call 5 day / 3 hour forecast data - By ZIP code,Please note if country is not specified then the search works for USA as a default.,5 day weather forecast,[{}],"[{'参数名': ['cnt', 'units', 'lang'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['A number of timestamps, which will be returned in the API response.', 'Units of measurement. standard, **metric **and **imperial **units are available. If you do not use the **units **parameter, **standard **units will be applied by default.', 'You can use the **lang **parameter to get the output in your language.']}]"
RapidWeather,https://rapidapi.com/standingapi-standingapi-default/api/rapidweather/,rapidweather.p.rapidapi.com,GET:Call 5 day / 3 hour forecast data - By geographic coordinates,You can search weather forecast for 5 days with data every 3 hours by geographic coordinates.,5 day weather forecast,[{}],"[{'参数名': ['units', 'cnt', 'lang'], '参数类型': ['STRING', 'NUMBER', 'STRING'], '参数注意事项': ['Units of measurement. standard, **metric **and **imperial **units are available. If you do not use the **units **parameter, **standard **units will be applied by default.', 'A number of timestamps, which will be returned in the API response.', 'You can use the **lang **parameter to get the output in your language.']}]"
RapidWeather,https://rapidapi.com/standingapi-standingapi-default/api/rapidweather/,rapidweather.p.rapidapi.com,GET:Call 5 day / 3 hour forecast data - By city ID,You can search weather forecast for 5 days with data every 3 hours by city ID. We recommend to call API by city ID to get unambiguous result for your city.,5 day weather forecast,[{}],"[{'参数名': ['cnt', 'units', 'lang'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['A number of timestamps, which will be returned in the API response.', 'Units of measurement. standard, **metric **and **imperial **units are available. If you do not use the **units **parameter, **standard **units will be applied by default.', 'You can use the **lang **parameter to get the output in your language']}]"
RapidWeather,https://rapidapi.com/standingapi-standingapi-default/api/rapidweather/,rapidweather.p.rapidapi.com,GET:Current air pollution data,"Current air pollution data.
Besides basic Air Quality Index, the API returns data about polluting gases, such as Carbon monoxide (CO), Nitrogen monoxide (NO), Nitrogen dioxide (NO2), Ozone (O3), Sulphur dioxide (SO2), Ammonia (NH3), and particulates (PM2.5 and PM10).",Air Pollution API,"[{'参数名': ['lat', 'lon'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['Geographical coordinates (latitude, longitude)', 'Geographical coordinates (latitude, longitude)']}]",[{}]
RapidWeather,https://rapidapi.com/standingapi-standingapi-default/api/rapidweather/,rapidweather.p.rapidapi.com,GET:Forecast air pollution data,"Forecast air pollution data.
Besides basic Air Quality Index, the API returns data about polluting gases, such as Carbon monoxide (CO), Nitrogen monoxide (NO), Nitrogen dioxide (NO2), Ozone (O3), Sulphur dioxide (SO2), Ammonia (NH3), and particulates (PM2.5 and PM10).",Air Pollution API,"[{'参数名': ['lat', 'lon'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['', '']}]",[{}]
RapidWeather,https://rapidapi.com/standingapi-standingapi-default/api/rapidweather/,rapidweather.p.rapidapi.com,GET:Historical air pollution data,Historical air pollution data,Air Pollution API,"[{'参数名': ['lat', 'lon', 'start', 'end'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER', 'NUMBER'], '参数注意事项': ['Geographical coordinates (latitude, longitude)', 'Geographical coordinates (latitude, longitude)', 'Start date (unix time, UTC time zone), e.g. start=1606488670', 'End date (unix time, UTC time zone), e.g. end=1606747870']}]",[{}]
RapidWeather,https://rapidapi.com/standingapi-standingapi-default/api/rapidweather/,rapidweather.p.rapidapi.com,GET:Coordinates by location name,Coordinates by location name,Geocoding API,[{}],"[{'参数名': ['limit'], '参数类型': ['NUMBER'], '参数注意事项': ['Number of the locations in the API response (up to 5 results can be returned in the API response)']}]"
RapidWeather,https://rapidapi.com/standingapi-standingapi-default/api/rapidweather/,rapidweather.p.rapidapi.com,GET:Reverse geocoding,"Reverse geocoding allows to get name of the location (city name or area name) by using geografical coordinates (lat, lon). The **limit **parameter in the API call allows you to cap how many location names you will see in the API response.",Geocoding API,[{}],"[{'参数名': ['limit'], '参数类型': ['NUMBER'], '参数注意事项': ['Number of the location names in the API response (several results can be returned in the API response)']}]"
RapidWeather,https://rapidapi.com/standingapi-standingapi-default/api/rapidweather/,rapidweather.p.rapidapi.com,GET:Coordinates by zip/post code,Coordinates by zip/post code,Geocoding API,"[{'参数名': ['zip'], '参数类型': ['STRING'], '参数注意事项': ['Zip/post code and country code divided by comma. Please use ISO 3166 country codes']}]",[{}]
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/zones/{type}/{zoneId}/forecast,Forecast data for zone. Example: /zones/forecast/MOZ028/forecast,,"[{'参数名': ['type', 'zoneId'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['type: a valid zone type (list forthcoming)', 'zoneId: a zone id (list forthcoming)']}]",[{}]
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/products/types/{typeId}/locations/{locationId},A product for a location that has issued a product for a specific type. Example: /products/types/AFD/locations/EAX,,"[{'参数名': ['locationId', 'typeId'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['locationId: an id of a valid location (list forthcoming)', 'typeId: an id of a valid product type']}]",[{}]
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/products/types/{typeId},A list of products by type. Example: /products/types/AFD,,"[{'参数名': ['typeId'], '参数类型': ['STRING'], '参数注意事项': ['typeId: an id of a valid product type']}]",[{}]
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/points/{point}/forecast/hourly,"Hourly forecast data for a point. This response is derrived from the /gridpoints endpoint and is intentionally less structured. If more structure is required, developers should use the /gridpoints endpoint directly. Example: /points/39.0693,-94.6716/forecast/hourly",,"[{'参数名': ['point'], '参数类型': ['STRING'], '参数注意事项': ['point: EPSG:4326 latitude, EPSG:4326 longitude']}]",[{}]
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,"GET:/gridpoints/{wfo}/{x},{y}","Raw (commonly referred to as ""gridded"") data provided by the Weather Office. Every forecast request will use this data to build the forecast response. The grid for a given location is determined by the ""property.forecastGridData"" property in the /points/{lat},{lon} endpoint. E...",,"[{'参数名': ['wfo', 'x', 'y'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['wfo: a weather office id (https://en.wikipedia.org/wiki/List_of_National_Weather_Service_Weather_Forecast_Offices)', 'x: the grid x coordinate', 'y: the grid y coordinate']}]",[{}]
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/alerts/active/zone/{zoneId},A list of active alerts by zone id. The ATOM format returns items in CAP-ATOM. Example: /alerts/active/zone/ILZ081,,"[{'参数名': ['zoneId'], '参数类型': ['STRING'], '参数注意事项': ['zoneId: a valid zone, see list in counts endpoint']}]",[{}]
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/products/{productId},Data of a product.Example: /product/NWS-IDP-PROD-2202326-2064512 (this id is likely now an expired product),,"[{'参数名': ['productId'], '参数类型': ['STRING'], '参数注意事项': ['productId: an id provided by from another /product endpoint']}]",[{}]
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/stations/{stationId}/observations,"A list of observations for a station. NOTE! The API uses MADIS to provide observation data. The observation may be delayed while MADIS completes quality checks of the data. To limit the delay, the API is provided with incremental updates with various levels of checked data, a...",,[{}],"[{'参数名': ['end', 'limit', 'start'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['End time (ISO8601DateTime)', 'Limit (an integer)', 'Start time (ISO8601DateTime)']}]"
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/products/types,A list of product types with an active product,,[{}],[{}]
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/points/{point}/stations,"Stations nearest to a point in order of distance. Example: /points/39.0693,-94.6716/stations",,"[{'参数名': ['point'], '参数类型': ['STRING'], '参数注意事项': ['point: EPSG:4326 latitude, EPSG:4326 longitude']}]",[{}]
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/alerts/{alertId},A specific alert by id provided by a search or list. Example: /alerts/NWS-IDP-PROD-2202530-2064731,,"[{'参数名': ['alertId'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/alerts/active/count,"A list of active counts for regions, areas and zones. A list of these items forthcoming.",,[{}],[{}]
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/products/locations,A list of locations with active products.,,[{}],[{}]
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/alerts/active,"A list of active alerts that can be filtered by parameters. Uses same parameters as the /alerts endpoint, but sets ""active"" parameter to 1 and ignores ""start"" and ""end"" parameters. The ATOM format returns items in CAP-ATOM.",,[{}],[{}]
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/zones/{type}/{zoneId},Metadata for a zone. Example /zones/forecast/MOZ028,,"[{'参数名': ['type', 'zoneId'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['type: a valid zone type (list forthcoming)', 'zoneId: a zone id (list forthcoming)']}]",[{}]
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/alerts/active/area/{area},A list of active alerts by area. The ATOM format returns items in CAP-ATOM.,,"[{'参数名': ['area'], '参数类型': ['STRING'], '参数注意事项': ['area: a valid area, see list in counts endpoint']}]",[{}]
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/points/{point}/forecast,"Forecast data for a point. The DWML format is a temporary format to aid transition and will be sunset at a later date. This response is derrived from the /gridpoints endpoint and is intentionally less structured. If more structure is required, developers should use the /gridpo...",,"[{'参数名': ['point'], '参数类型': ['STRING'], '参数注意事项': ['point: EPSG:4326 latitude, EPSG:4326 longitude']}]",[{}]
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/products/locations/{locationId}/types,Metadata about a Weather Office. Example /offices/EAX,,"[{'参数名': ['locationId'], '参数类型': ['STRING'], '参数注意事项': ['officeId: a weather office id (https://en.wikipedia.org/wiki/List_of_National_Weather_Service_Weather_Forecast_Offices)']}]",[{}]
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/stations/{stationId}/observations/{recordId},Data for a specific observation. NOTE! See note in /stations/{stationId}/observations for important details on observation data. Example: /stations/KMKC/observations/2017-01-04T18:54:00+00:00,,"[{'参数名': ['stationId', 'recordId'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['stationsId: Station id', 'recordId, Record Id (ISO8601DateTime)']}]",[{}]
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/stations,"A list of stations and station metadata that can be filtered by parameters. If no parameters are provided, then all stations are returned. This list is not configured by field offices and only returns active stations. Example: /stations?limit=10&states=KS,MO",,[{}],"[{'参数名': ['limit', 'states'], '参数类型': ['NUMBER', 'STRING'], '参数注意事项': ['Limit the Results', 'Filter by States (by abbreviation)']}]"
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/alerts?{parameters},"A list of alerts that can be filtered by parameters. If no parameters are provided, then all alerts are returned. The ATOM format returns items in CAP-ATOM.",,[{}],"[{'参数名': ['start', 'end', 'status', 'zone_type', 'active', 'type', 'point', 'state', 'zone', 'urgency', 'region', 'certainty', 'severity', 'limit'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['start, Start time (ISO8601DateTime)', 'end, End time (ISO8601DateTime)', 'status, Event status (alert, update, cancel)', 'zone_type, Zone type (land or marine)', 'active, Active alerts (1 or 0)', 'type, Event type (list forthcoming)', 'point, Point (latitude,longitude)', 'State/marine code (list forthcoming)', 'zone, Zone Id (forecast or county, list forthcoming)', 'urgency, Urgency (expected, immediate)', 'region, Region code (list forthcoming)', 'certainty, Certainty (likely, observed)', 'severity, Severity (minor, moderate, severe)', 'limit, Limit (an integer)']}]"
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/alerts/active/region/{region},A list of active alerts by region. The ATOM format returns items in CAP-ATOM. Example: /alerts/active/region/GL,,"[{'参数名': ['region'], '参数类型': ['STRING'], '参数注意事项': ['area: a valid region, see list in counts endpoint']}]",[{}]
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/points/{point},"Metadata about a point. This is the primary endpoint for forecast information for a location. It contains linked data for the forecast, the hourly forecast, observation and other information. Example: /points/39.0693,-94.6716",,"[{'参数名': ['point'], '参数类型': ['STRING'], '参数注意事项': ['point: EPSG:4326 latitude, EPSG:4326 longitude']}]",[{}]
National Weather Service,https://rapidapi.com/theapiguy/api/national-weather-service/,national-weather-service.p.rapidapi.com,GET:/products/types/{typeId}/locations,A list of locations that have issues products for a type. Example: /products/types/AFD/locations,,"[{'参数名': ['typeId'], '参数类型': ['STRING'], '参数注意事项': ['typeId: an id of a valid product type (list forthcoming)']}]",[{}]
